"","Origin.ID","Destination.ID","Traffic.V"
"1436",83,167,100
"1437",85,89,100
"1438",87,81,100
"1439",9,109,100
"1440",109,9,99
"1441",111,103,99
"1442",135,27,99
"1443",179,135,99
"1444",191,101,99
"1445",203,155,99
"1446",43,85,99
"1447",7,195,99
"1448",93,105,99
"1449",107,135,98
"1450",107,203,98
"1451",77,127,98
"1452",85,111,98
"1453",107,105,97
"1454",107,137,97
"1455",145,119,97
"1456",165,145,97
"1457",167,83,97
"1458",181,81,97
"1459",31,135,97
"1460",31,15,97
"1461",73,63,97
"1462",113,103,96
"1463",141,73,96
"1464",17,61,96
"1465",19,121,96
"1466",193,159,96
"1467",23,19,96
"1468",35,159,96
"1469",113,21,95
"1470",119,55,95
"1471",125,169,95
"1472",135,31,95
"1473",147,53,95
"1474",163,87,95
"1475",191,165,95
"1476",203,107,95
"1477",11,105,94
"1478",119,143,94
"1479",127,77,94
"1480",167,183,94
"1481",199,19,94
"1482",137,21,93
"1483",159,193,93
"1484",179,63,93
"1485",201,203,93
"1486",29,33,93
"1487",49,27,93
"1488",77,133,93
"1489",11,95,92
"1490",115,99,92
"1491",195,85,92
"1492",49,191,92
"1493",81,197,92
"1494",89,85,92
"1495",101,23,91
"1496",197,41,91
"1497",95,11,91
"1498",143,119,90
"1499",143,131,90
"1500",145,165,90
"1501",155,203,90
"1502",167,41,90
"1503",41,197,90
"1504",43,15,90
"1505",53,147,90
"1506",135,107,89
"1507",135,179,89
"1508",159,23,89
"1509",163,115,89
"1510",165,191,89
"1511",183,23,89
"1512",19,111,89
"1513",197,123,89
"1514",197,183,89
"1515",29,197,89
"1516",43,177,89
"1517",51,35,89
"1518",55,127,89
"1519",77,27,89
"1520",95,167,89
"1521",115,203,88
"1522",157,81,88
"1523",167,5,88
"1524",203,73,88
"1525",23,5,88
"1526",55,27,88
"1527",69,87,88
"1528",87,163,88
"1529",111,85,87
"1530",119,35,87
"1531",137,107,87
"1532",179,129,87
"1533",19,163,87
"1534",19,51,87
"1535",29,119,87
"1536",43,73,87
"1537",45,49,87
"1538",51,23,87
"1539",77,3,87
"1540",105,107,86
"1541",105,89,86
"1542",11,89,86
"1543",115,163,86
"1544",135,49,86
"1545",163,19,86
"1546",181,165,86
"1547",183,95,86
"1548",197,29,86
"1549",203,115,86
"1550",99,115,86
"1551",115,117,85
"1552",117,27,85
"1553",119,145,85
"1554",123,31,85
"1555",127,55,85
"1556",201,167,85
"1557",41,23,85
"1558",195,95,84
"1559",23,41,84
"1560",39,173,84
"1561",75,63,84
"1562",89,11,84
"1563",89,143,84
"1564",105,11,83
"1565",23,101,83
"1566",49,43,83
"1567",5,167,83
"1568",51,117,83
"1569",137,31,82
"1570",179,195,82
"1571",57,137,82
"1572",63,19,82
"1573",81,159,82
"1574",89,105,82
"1575",117,115,81
"1576",117,51,81
"1577",119,43,81
"1578",129,113,81
"1579",143,201,81
"1580",169,149,81
"1581",27,117,81
"1582",3,77,81
"1583",63,161,81
"1584",75,41,81
"1585",101,191,80
"1586",191,199,80
"1587",199,191,80
"1588",21,113,80
"1589",61,17,80
"1590",63,179,80
"1591",163,31,79
"1592",191,163,79
"1593",195,197,79
"1594",27,55,79
"1595",29,91,79
"1596",41,75,79
"1597",129,179,78
"1598",19,137,78
"1599",193,163,78
"1600",201,143,78
"1601",49,45,78
"1602",53,203,78
"1603",93,195,78
"1604",111,91,77
"1605",113,129,77
"1606",115,129,77
"1607",115,91,77
"1608",121,19,77
"1609",139,35,77
"1610",149,169,77
"1611",15,43,77
"1612",27,77,77
"1613",63,75,77
"1614",7,85,77
"1615",91,111,77
"1616",163,127,76
"1617",173,39,76
"1618",189,5,76
"1619",19,73,76
"1620",201,63,76
"1621",55,59,76
"1622",57,129,76
"1623",67,57,76
"1624",81,47,76
"1625",9,171,76
"1626",179,155,75
"1627",181,157,75
"1628",197,135,75
"1629",73,57,75
"1630",85,161,75
"1631",87,69,75
"1632",111,195,74
"1633",115,43,74
"1634",125,95,74
"1635",129,57,74
"1636",141,63,74
"1637",167,201,74
"1638",199,27,74
"1639",199,31,74
"1640",35,139,74
"1641",39,41,74
"1642",49,135,74
"1643",53,63,74
"1644",63,103,74
"1645",67,95,74
"1646",95,19,74
"1647",123,95,73
"1648",137,19,73
"1649",15,89,73
"1650",63,111,73
"1651",95,123,73
"1652",103,97,72
"1653",115,53,72
"1654",119,63,72
"1655",131,143,72
"1656",171,9,72
"1657",177,97,72
"1658",183,99,72
"1659",85,7,72
"1660",103,63,71
"1661",109,31,71
"1662",111,19,71
"1663",119,99,71
"1664",143,135,71
"1665",143,183,71
"1666",195,143,71
"1667",25,163,71
"1668",43,49,71
"1669",57,67,71
"1670",77,49,71
"1671",81,75,71
"1672",99,95,71
"1673",1,171,70
"1674",129,115,70
"1675",135,197,70
"1676",137,57,70
"1677",157,181,70
"1678",159,81,70
"1679",19,199,70
"1680",197,155,70
"1681",33,185,70
"1682",41,39,70
"1683",47,81,70
"1684",91,41,70
"1685",105,115,69
"1686",115,105,69
"1687",163,107,69
"1688",167,89,69
"1689",19,135,69
"1690",25,29,69
"1691",29,25,69
"1692",31,163,69
"1693",63,141,69
"1694",89,15,69
"1695",9,67,69
"1696",95,99,69
"1697",109,131,68
"1698",111,63,68
"1699",113,195,68
"1700",115,75,68
"1701",121,31,68
"1702",133,77,68
"1703",143,97,68
"1704",155,197,68
"1705",155,31,68
"1706",19,79,68
"1707",31,109,68
"1708",41,91,68
"1709",51,19,68
"1710",63,201,68
"1711",91,115,68
"1712",95,67,68
"1713",113,117,67
"1714",127,81,67
"1715",163,25,67
"1716",167,97,67
"1717",171,1,67
"1718",201,179,67
"1719",201,73,67
"1720",21,39,67
"1721",27,199,67
"1722",29,163,67
"1723",35,51,67
"1724",39,105,67
"1725",5,189,67
"1726",105,39,66
"1727",107,163,66
"1728",109,137,66
"1729",203,53,66
"1730",41,53,66
"1731",63,119,66
"1732",73,141,66
"1733",89,167,66
"1734",91,29,66
"1735",91,37,66
"1736",97,105,66
"1737",99,119,66
"1738",135,143,65
"1739",15,73,65
"1740",179,163,65
"1741",179,183,65
"1742",179,201,65
"1743",25,27,65
"1744",27,167,65
"1745",29,75,65
"1746",53,115,65
"1747",63,53,65
"1748",99,107,65
"1749",117,113,64
"1750",163,137,64
"1751",163,193,64
"1752",167,73,64
"1753",183,43,64
"1754",27,25,64
"1755",31,121,64
"1756",57,1,64
"1757",97,177,64
"1758",167,161,63
"1759",179,89,63
"1760",183,49,63
"1761",185,33,63
"1762",197,81,63
"1763",39,21,63
"1764",49,101,63
"1765",53,179,63
"1766",1,187,62
"1767",105,97,62
"1768",107,99,62
"1769",137,135,62
"1770",163,191,62
"1771",167,27,62
"1772",179,137,62
"1773",21,163,62
"1774",31,123,62
"1775",31,155,62
"1776",39,183,62
"1777",53,41,62
"1778",65,77,62
"1779",67,9,62
"1780",81,29,62
"1781",97,167,62
"1782",159,19,61
"1783",161,63,61
"1784",163,179,61
"1785",177,99,61
"1786",19,141,61
"1787",73,203,61
"1788",137,163,60
"1789",19,37,60
"1790",29,121,60
"1791",37,91,60
"1792",39,99,60
"1793",43,115,60
"1794",75,115,60
"1795",97,103,60
"1796",119,1,59
"1797",119,105,59
"1798",121,29,59
"1799",135,61,59
"1800",143,91,59
"1801",183,203,59
"1802",45,115,59
"1803",59,55,59
"1804",61,135,59
"1805",81,167,59
"1806",95,125,59
"1807",99,39,59
"1808",1,161,58
"1809",101,49,58
"1810",103,143,58
"1811",137,109,58
"1812",143,103,58
"1813",155,179,58
"1814",155,73,58
"1815",163,29,58
"1816",195,7,58
"1817",57,161,58
"1818",75,29,58
"1819",77,65,58
"1820",135,137,57
"1821",143,93,57
"1822",161,85,57
"1823",19,93,57
"1824",203,141,57
"1825",203,43,57
"1826",79,19,57
"1827",103,85,56
"1828",107,43,56
"1829",31,137,56
"1830",43,119,56
"1831",93,143,56
"1832",113,139,55
"1833",119,173,55
"1834",121,157,55
"1835",133,145,55
"1836",145,133,55
"1837",147,107,55
"1838",159,119,55
"1839",161,167,55
"1840",19,159,55
"1841",197,177,55
"1842",197,85,55
"1843",41,81,55
"1844",45,35,55
"1845",5,23,55
"1846",57,107,55
"1847",73,43,55
"1848",75,97,55
"1849",77,19,55
"1850",85,103,55
"1851",85,197,55
"1852",97,195,55
"1853",117,129,54
"1854",147,31,54
"1855",163,197,54
"1856",163,21,54
"1857",167,81,54
"1858",181,49,54
"1859",191,27,54
"1860",27,191,54
"1861",33,25,54
"1862",37,15,54
"1863",41,121,54
"1864",77,31,54
"1865",93,7,54
"1866",97,143,54
"1867",107,117,53
"1868",127,163,53
"1869",135,19,53
"1870",141,167,53
"1871",141,19,53
"1872",161,57,53
"1873",163,165,53
"1874",173,113,53
"1875",19,161,53
"1876",197,95,53
"1877",29,81,53
"1878",3,127,53
"1879",35,119,53
"1880",37,19,53
"1881",49,77,53
"1882",7,93,53
"1883",85,97,53
"1884",1,57,52
"1885",115,45,52
"1886",119,201,52
"1887",131,109,52
"1888",137,179,52
"1889",153,151,52
"1890",163,143,52
"1891",163,181,52
"1892",167,91,52
"1893",173,119,52
"1894",179,91,52
"1895",193,101,52
"1896",197,163,52
"1897",81,41,52
"1898",81,91,52
"1899",95,43,52
"1900",99,177,52
"1901",115,35,51
"1902",117,107,51
"1903",183,73,51
"1904",193,25,51
"1905",195,111,51
"1906",199,29,51
"1907",23,183,51
"1908",25,33,51
"1909",43,203,51
"1910",83,171,51
"1911",91,143,51
"1912",95,1,51
"1913",105,119,50
"1914",109,113,50
"1915",151,153,50
"1916",171,83,50
"1917",19,77,50
"1918",201,119,50
"1919",21,5,50
"1920",29,39,50
"1921",37,73,50
"1922",49,181,50
"1923",71,161,50
"1924",75,99,50
"1925",91,167,50
"1926",97,161,50
"1927",1,119,49
"1928",1,163,49
"1929",101,193,49
"1930",105,155,49
"1931",107,95,49
"1932",113,173,49
"1933",127,3,49
"1934",141,203,49
"1935",143,163,49
"1936",155,63,49
"1937",157,121,49
"1938",187,1,49
"1939",199,167,49
"1940",25,193,49
"1941",55,19,49
"1942",77,167,49
"1943",87,3,49
"1944",89,179,49
"1945",1,95,48
"1946",121,167,48
"1947",139,39,48
"1948",161,97,48
"1949",165,163,48
"1950",177,197,48
"1951",203,63,48
"1952",25,23,48
"1953",41,21,48
"1954",5,21,48
"1955",57,123,48
"1956",77,193,48
"1957",81,113,48
"1958",89,73,48
"1959",97,85,48
"1960",107,57,47
"1961",113,155,47
"1962",129,117,47
"1963",129,143,47
"1964",143,129,47
"1965",147,143,47
"1966",15,37,47
"1967",161,1,47
"1968",167,141,47
"1969",167,77,47
"1970",179,131,47
"1971",179,21,47
"1972",181,163,47
"1973",193,77,47
"1974",195,93,47
"1975",197,137,47
"1976",3,87,47
"1977",39,139,47
"1978",65,121,47
"1979",73,15,47
"1980",75,89,47
"1981",91,179,47
"1982",93,161,47
"1983",93,19,47
"1984",1,113,46
"1985",103,95,46
"1986",107,147,46
"1987",113,109,46
"1988",13,117,46
"1989",151,181,46
"1990",155,113,46
"1991",163,61,46
"1992",179,53,46
"1993",19,55,46
"1994",195,179,46
"1995",35,45,46
"1996",39,29,46
"1997",43,107,46
"1998",73,155,46
"1999",75,81,46
"2000",81,5,46
"2001",99,135,46
"2002",99,175,46
"2003",113,81,45
"2004",115,121,45
"2005",121,115,45
"2006",121,181,45
"2007",163,23,45
"2008",185,81,45
"2009",199,41,45
"2010",43,95,45
"2011",53,29,45
"2012",61,163,45
"2013",73,167,45
"2014",97,75,45
"2015",143,37,44
"2016",167,121,44
"2017",17,67,44
"2018",179,97,44
"2019",19,33,44
"2020",21,41,44
"2021",47,25,44
"2022",71,73,44
"2023",75,203,44
"2024",113,1,43
"2025",133,167,43
"2026",135,105,43
"2027",137,197,43
"2028",139,113,43
"2029",161,203,43
"2030",163,159,43
"2031",181,151,43
"2032",183,201,43
"2033",195,97,43
"2034",201,91,43
"2035",203,89,43
"2036",35,115,43
"2037",63,155,43
"2038",81,185,43
"2039",83,149,43
"2040",89,75,43
"2041",91,81,43
"2042",95,197,43
"2043",99,75,43
"2044",105,135,42
"2045",111,161,42
"2046",121,65,42
"2047",123,57,42
"2048",139,23,42
"2049",147,49,42
"2050",161,19,42
"2051",161,71,42
"2052",163,1,42
"2053",169,95,42
"2054",177,161,42
"2055",183,107,42
"2056",21,179,42
"2057",23,163,42
"2058",29,107,42
"2059",29,199,42
"2060",7,113,42
"2061",119,203,41
"2062",121,41,41
"2063",123,63,41
"2064",143,141,41
"2065",151,59,41
"2066",167,133,41
"2067",181,121,41
"2068",187,31,41
"2069",203,161,41
"2070",203,37,41
"2071",21,129,41
"2072",41,199,41
"2073",59,77,41
"2074",9,57,41
"2075",107,173,40
"2076",107,63,40
"2077",117,13,40
"2078",123,43,40
"2079",125,203,40
"2080",133,83,40
"2081",143,111,40
"2082",143,169,40
"2083",145,65,40
"2084",149,83,40
"2085",155,105,40
"2086",159,163,40
"2087",165,121,40
"2088",167,37,40
"2089",17,115,40
"2090",179,1,40
"2091",179,117,40
"2092",191,79,40
"2093",195,113,40
"2094",201,123,40
"2095",203,75,40
"2096",29,43,40
"2097",49,99,40
"2098",57,9,40
"2099",73,19,40
"2100",73,201,40
"2101",81,115,40
"2102",81,135,40
"2103",99,49,40
"2104",121,135,39
"2105",13,163,39
"2106",135,29,39
"2107",143,147,39
"2108",147,105,39
"2109",149,67,39
"2110",17,107,39
"2111",187,11,39
"2112",19,11,39
"2113",19,57,39
"2114",23,25,39
"2115",29,5,39
"2116",31,187,39
"2117",31,199,39
"2118",31,51,39
"2119",31,77,39
"2120",75,39,39
"2121",79,173,39
"2122",91,201,39
"2123",93,73,39
"2124",95,103,39
"2125",95,107,39
"2126",97,179,39
"2127",107,17,38
"2128",123,201,38
"2129",129,21,38
"2130",143,137,38
"2131",167,75,38
"2132",173,79,38
"2133",175,99,38
"2134",179,141,38
"2135",179,147,38
"2136",179,29,38
"2137",187,195,38
"2138",189,49,38
"2139",203,125,38
"2140",23,121,38
"2141",29,179,38
"2142",33,19,38
"2143",43,29,38
"2144",55,151,38
"2145",59,151,38
"2146",65,163,38
"2147",69,193,38
"2148",7,15,38
"2149",79,51,38
"2150",81,35,38
"2151",87,145,38
"2152",101,45,37
"2153",113,187,37
"2154",115,63,37
"2155",117,19,37
"2156",141,143,37
"2157",141,179,37
"2158",145,87,37
"2159",147,179,37
"2160",161,111,37
"2161",167,67,37
"2162",187,113,37
"2163",191,59,37
"2164",199,51,37
"2165",21,143,37
"2166",37,85,37
"2167",43,123,37
"2168",63,107,37
"2169",63,123,37
"2170",67,17,37
"2171",85,37,37
"2172",89,203,37
"2173",1,143,36
"2174",103,167,36
"2175",107,29,36
"2176",107,73,36
"2177",113,7,36
"2178",117,133,36
"2179",131,179,36
"2180",143,1,36
"2181",163,13,36
"2182",165,185,36
"2183",169,143,36
"2184",173,23,36
"2185",173,5,36
"2186",179,37,36
"2187",183,105,36
"2188",19,117,36
"2189",203,183,36
"2190",203,91,36
"2191",23,139,36
"2192",29,53,36
"2193",31,147,36
"2194",35,5,36
"2195",37,143,36
"2196",41,51,36
"2197",43,163,36
"2198",43,41,36
"2199",5,35,36
"2200",5,81,36
"2201",81,133,36
"2202",9,61,36
"2203",99,183,36
"2204",105,37,35
"2205",113,149,35
"2206",119,17,35
"2207",121,173,35
"2208",121,197,35
"2209",131,195,35
"2210",135,121,35
"2211",135,133,35
"2212",135,43,35
"2213",137,143,35
"2214",163,65,35
"2215",167,199,35
"2216",167,93,35
"2217",179,93,35
"2218",183,35,35
"2219",185,165,35
"2220",189,51,35
"2221",19,123,35
"2222",191,189,35
"2223",203,103,35
"2224",25,35,35
"2225",39,75,35
"2226",45,101,35
"2227",49,183,35
"2228",49,97,35
"2229",57,19,35
"2230",7,161,35
"2231",73,37,35
"2232",75,121,35
"2233",75,167,35
"2234",87,119,35
"2235",91,203,35
"2236",1,115,34
"2237",103,203,34
"2238",115,95,34
"2239",119,87,34
"2240",121,165,34
"2241",133,117,34
"2242",135,99,34
"2243",141,91,34
"2244",143,71,34
"2245",149,119,34
"2246",163,43,34
"2247",167,111,34
"2248",173,107,34
"2249",181,189,34
"2250",19,109,34
"2251",193,121,34
"2252",193,69,34
"2253",23,81,34
"2254",25,173,34
"2255",25,47,34
"2256",37,167,34
"2257",37,179,34
"2258",37,203,34
"2259",39,49,34
"2260",43,135,34
"2261",51,31,34
"2262",51,41,34
"2263",51,79,34
"2264",53,167,34
"2265",55,133,34
"2266",61,9,34
"2267",63,203,34
"2268",65,145,34
"2269",65,47,34
"2270",67,167,34
"2271",1,179,33
"2272",11,131,33
"2273",111,143,33
"2274",119,149,33
"2275",119,159,33
"2276",133,135,33
"2277",151,55,33
"2278",157,167,33
"2279",159,51,33
"2280",161,93,33
"2281",179,17,33
"2282",179,41,33
"2283",19,103,33
"2284",19,125,33
"2285",199,197,33
"2286",203,119,33
"2287",39,31,33
"2288",41,43,33
"2289",47,79,33
"2290",5,83,33
"2291",51,189,33
"2292",51,199,33
"2293",55,29,33
"2294",63,195,33
"2295",73,89,33
"2296",77,59,33
"2297",79,191,33
"2298",83,133,33
"2299",87,121,33
"2300",93,179,33
"2301",99,109,33
"2302",103,19,32
"2303",105,147,32
"2304",11,15,32
"2305",11,19,32
"2306",111,167,32
"2307",115,1,32
"2308",115,17,32
"2309",119,95,32
"2310",121,87,32
"2311",123,167,32
"2312",143,21,32
"2313",15,11,32
"2314",17,179,32
"2315",173,117,32
"2316",173,121,32
"2317",173,25,32
"2318",187,99,32
"2319",189,191,32
"2320",197,121,32
"2321",199,133,32
"2322",201,135,32
"2323",203,175,32
"2324",21,121,32
"2325",29,135,32
"2326",39,95,32
"2327",5,29,32
"2328",53,99,32
"2329",57,175,32
"2330",59,191,32
"2331",67,149,32
"2332",75,143,32
"2333",93,167,32
"2334",95,169,32
"2335",95,183,32
"2336",99,187,32
"2337",1,61,31
"2338",107,161,31
"2339",115,89,31
"2340",117,179,31
"2341",121,21,31
"2342",133,55,31
"2343",141,119,31
"2344",143,75,31
"2345",155,43,31
"2346",163,35,31
"2347",167,123,31
"2348",169,179,31
"2349",179,75,31
"2350",189,117,31
"2351",189,167,31
"2352",189,181,31
"2353",19,5,31
"2354",199,75,31
"2355",201,49,31
"2356",201,95,31
"2357",49,147,31
"2358",53,49,31
"2359",57,71,31
"2360",65,189,31
"2361",71,57,31
"2362",85,73,31
"2363",87,49,31
"2364",121,133,30
"2365",121,23,30
"2366",123,195,30
"2367",143,17,30
"2368",147,75,30
"2369",15,197,30
"2370",151,77,30
"2371",159,27,30
"2372",161,177,30
"2373",175,203,30
"2374",179,169,30
"2375",23,173,30
"2376",41,179,30
"2377",5,173,30
"2378",63,115,30
"2379",73,71,30
"2380",79,47,30
"2381",81,23,30
"2382",93,123,30
"2383",1,73,29
"2384",103,123,29
"2385",109,19,29
"2386",119,41,29
"2387",119,89,29
"2388",147,21,29
"2389",15,7,29
"2390",155,89,29
"2391",161,107,29
"2392",167,103,29
"2393",167,11,29
"2394",169,171,29
"2395",175,57,29
"2396",189,135,29
"2397",19,1,29
"2398",19,25,29
"2399",19,27,29
"2400",197,109,29
"2401",199,113,29
"2402",203,111,29
"2403",203,93,29
"2404",25,185,29
"2405",27,83,29
"2406",37,105,29
"2407",39,197,29
"2408",41,55,29
"2409",43,155,29
"2410",45,139,29
"2411",45,79,29
"2412",47,65,29
"2413",51,159,29
"2414",55,31,29
"2415",61,1,29
"2416",63,135,29
"2417",69,127,29
"2418",75,179,29
"2419",81,43,29
"2420",81,59,29
"2421",83,5,29
"2422",87,157,29
"2423",91,161,29
"2424",97,49,29
"2425",107,201,28
"2426",109,197,28
"2427",11,187,28
"2428",113,177,28
"2429",115,201,28
"2430",115,81,28
"2431",123,161,28
"2432",125,115,28
"2433",125,19,28
"2434",143,53,28
"2435",147,45,28
"2436",163,173,28
"2437",167,157,28
"2438",167,187,28
"2439",167,53,28
"2440",17,113,28
"2441",175,161,28
"2442",19,129,28
"2443",193,119,28
"2444",35,25,28
"2445",43,183,28
"2446",53,143,28
"2447",55,167,28
"2448",67,137,28
"2449",71,143,28
"2450",73,93,28
"2451",81,117,28
"2452",91,121,28
"2453",95,141,28
"2454",105,103,27
"2455",109,149,27
"2456",109,99,27
"2457",11,97,27
"2458",115,23,27
"2459",117,171,27
"2460",121,127,27
"2461",121,193,27
"2462",133,81,27
"2463",135,129,27
"2464",161,91,27
"2465",17,117,27
"2466",171,117,27
"2467",185,25,27
"2468",195,131,27
"2469",197,39,27
"2470",25,119,27
"2471",29,99,27
"2472",31,39,27
"2473",39,201,27
"2474",39,73,27
"2475",49,189,27
"2476",49,39,27
"2477",51,139,27
"2478",51,77,27
"2479",75,147,27
"2480",77,151,27
"2481",87,65,27
"2482",93,203,27
"2483",97,73,27
"2484",99,15,27
"2485",103,179,26
"2486",107,89,26
"2487",109,203,26
"2488",111,15,26
"2489",113,199,26
"2490",115,123,26
"2491",115,125,26
"2492",119,141,26
"2493",121,35,26
"2494",121,79,26
"2495",123,93,26
"2496",133,121,26
"2497",133,199,26
"2498",135,203,26
"2499",139,51,26
"2500",141,39,26
"2501",141,95,26
"2502",155,103,26
"2503",167,195,26
"2504",17,119,26
"2505",183,137,26
"2506",183,141,26
"2507",183,173,26
"2508",185,49,26
"2509",191,33,26
"2510",193,49,26
"2511",197,199,26
"2512",199,25,26
"2513",201,107,26
"2514",201,39,26
"2515",25,19,26
"2516",25,199,26
"2517",37,155,26
"2518",41,119,26
"2519",41,99,26
"2520",49,127,26
"2521",49,87,26
"2522",55,41,26
"2523",65,87,26
"2524",77,51,26
"2525",89,119,26
"2526",89,95,26
"2527",95,89,26
"2528",113,121,25
"2529",115,149,25
"2530",117,149,25
"2531",117,17,25
"2532",117,31,25
"2533",119,129,25
"2534",121,101,25
"2535",121,75,25
"2536",123,141,25
"2537",127,49,25
"2538",127,69,25
"2539",137,95,25
"2540",143,29,25
"2541",149,107,25
"2542",149,109,25
"2543",149,117,25
"2544",15,111,25
"2545",157,87,25
"2546",159,115,25
"2547",161,123,25
"2548",161,175,25
"2549",163,105,25
"2550",165,47,25
"2551",173,163,25
"2552",175,195,25
"2553",177,113,25
"2554",183,119,25
"2555",183,21,25
"2556",191,145,25
"2557",199,91,25
"2558",201,105,25
"2559",25,41,25
"2560",29,143,25
"2561",29,191,25
"2562",37,95,25
"2563",45,147,25
"2564",47,165,25
"2565",49,201,25
"2566",49,89,25
"2567",53,43,25
"2568",67,143,25
"2569",67,73,25
"2570",69,77,25
"2571",73,107,25
"2572",87,189,25
"2573",91,119,25
"2574",95,119,25
"2575",99,41,25
"2576",103,105,24
"2577",105,183,24
"2578",109,107,24
"2579",109,195,24
"2580",111,179,24
"2581",113,175,24
"2582",115,159,24
"2583",119,161,24
"2584",119,91,24
"2585",119,97,24
"2586",125,67,24
"2587",129,19,24
"2588",133,5,24
"2589",135,63,24
"2590",141,105,24
"2591",147,91,24
"2592",15,99,24
"2593",155,161,24
"2594",155,175,24
"2595",17,143,24
"2596",171,169,24
"2597",179,103,24
"2598",179,49,24
"2599",183,63,24
"2600",187,17,24
"2601",191,51,24
"2602",191,77,24
"2603",195,63,24
"2604",203,7,24
"2605",27,159,24
"2606",31,55,24
"2607",33,191,24
"2608",35,81,24
"2609",39,129,24
"2610",45,173,24
"2611",49,193,24
"2612",51,55,24
"2613",55,51,24
"2614",63,49,24
"2615",79,45,24
"2616",83,27,24
"2617",89,155,24
"2618",95,201,24
"2619",97,11,24
"2620",99,29,24
"2621",1,19,23
"2622",1,31,23
"2623",101,121,23
"2624",105,141,23
"2625",113,17,23
"2626",117,173,23
"2627",119,75,23
"2628",123,19,23
"2629",125,9,23
"2630",129,119,23
"2631",129,135,23
"2632",131,11,23
"2633",135,81,23
"2634",139,45,23
"2635",143,67,23
"2636",159,45,23
"2637",161,7,23
"2638",169,187,23
"2639",183,161,23
"2640",183,33,23
"2641",189,65,23
"2642",191,29,23
"2643",197,15,23
"2644",201,115,23
"2645",203,135,23
"2646",203,195,23
"2647",21,147,23
"2648",27,113,23
"2649",27,19,23
"2650",29,55,23
"2651",41,203,23
"2652",49,53,23
"2653",5,133,23
"2654",55,197,23
"2655",55,25,23
"2656",57,31,23
"2657",69,191,23
"2658",73,1,23
"2659",81,99,23
"2660",91,11,23
"2661",91,39,23
"2662",95,115,23
"2663",95,37,23
"2664",99,53,23
"2665",1,13,22
"2666",1,83,22
"2667",103,155,22
"2668",105,57,22
"2669",107,183,22
"2670",11,91,22
"2671",117,143,22
"2672",121,91,22
"2673",123,103,22
"2674",123,89,22
"2675",141,123,22
"2676",145,191,22
"2677",145,49,22
"2678",149,113,22
"2679",149,115,22
"2680",155,37,22
"2681",163,95,22
"2682",167,189,22
"2683",179,111,22
"2684",187,167,22
"2685",199,115,22
"2686",33,51,22
"2687",35,121,22
"2688",41,143,22
"2689",41,163,22
"2690",43,137,22
"2691",45,113,22
"2692",45,159,22
"2693",55,153,22
"2694",63,95,22
"2695",75,111,22
"2696",75,119,22
"2697",87,193,22
"2698",89,115,22
"2699",101,29,21
"2700",105,201,21
"2701",107,139,21
"2702",107,49,21
"2703",11,111,21
"2704",111,11,21
"2705",115,97,21
"2706",117,189,21
"2707",119,193,21
"2708",123,115,21
"2709",135,157,21
"2710",141,187,21
"2711",141,49,21
"2712",145,167,21
"2713",159,41,21
"2714",163,99,21
"2715",165,157,21
"2716",165,189,21
"2717",165,49,21
"2718",167,55,21
"2719",17,187,21
"2720",171,119,21
"2721",175,155,21
"2722",19,7,21
"2723",199,23,21
"2724",203,41,21
"2725",203,49,21
"2726",203,97,21
"2727",23,115,21
"2728",25,55,21
"2729",31,1,21
"2730",31,117,21
"2731",31,149,21
"2732",35,163,21
"2733",35,167,21
"2734",35,183,21
"2735",39,125,21
"2736",39,91,21
"2737",41,79,21
"2738",43,53,21
"2739",43,81,21
"2740",49,141,21
"2741",49,157,21
"2742",49,179,21
"2743",49,63,21
"2744",5,19,21
"2745",55,113,21
"2746",55,47,21
"2747",57,105,21
"2748",59,81,21
"2749",63,163,21
"2750",63,7,21
"2751",65,27,21
"2752",67,161,21
"2753",7,203,21
"2754",73,85,21
"2755",77,191,21
"2756",81,21,21
"2757",83,1,21
"2758",89,107,21
"2759",89,49,21
"2760",95,39,21
"2761",97,107,21
"2762",99,85,21
"2763",101,35,20
"2764",105,111,20
"2765",105,163,20
"2766",107,109,20
"2767",107,41,20
"2768",107,97,20
"2769",109,43,20
"2770",113,45,20
"2771",113,51,20
"2772",119,139,20
"2773",119,171,20
"2774",119,25,20
"2775",123,91,20
"2776",129,61,20
"2777",135,95,20
"2778",137,67,20
"2779",153,55,20
"2780",157,135,20
"2781",163,63,20
"2782",165,119,20
"2783",183,97,20
"2784",185,163,20
"2785",187,175,20
"2786",187,203,20
"2787",19,187,20
"2788",193,189,20
"2789",197,187,20
"2790",199,159,20
"2791",201,183,20
"2792",203,109,20
"2793",203,187,20
"2794",27,115,20
"2795",29,101,20
"2796",29,97,20
"2797",31,57,20
"2798",33,121,20
"2799",41,107,20
"2800",47,49,20
"2801",51,43,20
"2802",53,107,20
"2803",55,69,20
"2804",7,19,20
"2805",7,63,20
"2806",73,183,20
"2807",75,93,20
"2808",77,29,20
"2809",79,41,20
"2810",9,125,20
"2811",93,155,20
"2812",97,51,20
"2813",107,149,19
"2814",11,167,19
"2815",111,203,19
"2816",111,95,19
"2817",117,49,19
"2818",119,127,19
"2819",121,185,19
"2820",121,33,19
"2821",125,39,19
"2822",125,73,19
"2823",127,121,19
"2824",127,189,19
"2825",13,1,19
"2826",135,189,19
"2827",135,89,19
"2828",139,107,19
"2829",141,107,19
"2830",141,135,19
"2831",145,153,19
"2832",147,203,19
