,GEOID,exposure1,exposure2,exposure3,exposure4
230,17035972600,7.190973245420819e-06,0.00016989191174550557,0.00026269671538009905,0.002230906552608805
231,17119401904,2.2966607726108925e-05,3.597813839335041e-05,7.284232910185203e-05,0.00019049867935897458
232,17089853300,0.0012781374186405633,0.003050988513217799,0.005264794443896146,0.00467583851778098
233,17089853400,0.003461457894192683,0.008217848193447633,0.014112609225044502,0.012548047738766534
234,17089853500,0.001375698702760901,0.0032843868833133736,0.005667642480011302,0.005033620807766732
235,17089853600,0.0020319611138252323,0.00483991045214744,0.008334447635016862,0.007405739572219849
236,17089853900,0.001948150041004196,0.004619373467352935,0.007928880521561318,0.007050571258036417
237,17089854001,0.001525333833784847,0.0036359203833264985,0.006266351135271049,0.005566977181809128
238,17089854100,0.0012090151313975358,0.00288630513887599,0.00498140178656845,0.004423976076383843
239,17089854200,0.0013376468648716128,0.0031829602747980267,0.005479651221702945,0.0048692687767203915
240,17143002702,0.002239726337064766,0.0006193969449974991,0.0018223920197330877,0.006093540415366477
241,17143002701,0.0019851001811260027,0.0005509393862114312,0.0016160796310011173,0.005386185438348451
242,17111871004,0.0034088230680934988,0.0022710544773110334,0.004160734850306438,0.005251643487971066
243,17111870811,0.001140375076126576,0.0007580222910031209,0.0013940601888496299,0.001763274343555007
244,17111870902,0.007084425826103689,0.004723489899239212,0.008642810633525158,0.010901622576610944
245,17111870808,0.001350923437584278,0.0008983024476140579,0.0016510006303645484,0.0020874697785682895
246,17111870809,0.004392257542982122,0.0029245898526786846,0.00536247968515387,0.006770459640894906
247,17111871003,0.0030312931910266455,0.002014272970861105,0.0037050703845198235,0.0046845383222219325
248,17111870401,0.005209615806056563,0.0034787597193854255,0.006350697607071734,0.008003022120582796
249,17111870604,0.0036486792566963262,0.0024313493002042262,0.004452970530567766,0.005619643076340273
250,17111871306,0.0067827823127491905,0.004511042732219164,0.008285745199275248,0.010468217285849265
251,17111870703,0.002767491919364081,0.0018423729007013782,0.0033794311858601584,0.004267907843791526
252,17111870702,0.004298871786646539,0.0028602572414511596,0.005250550318150498,0.00663238427999753
253,17111871301,0.00275167148126353,0.0018274573916817647,0.0033643338819312643,0.004255384766416937
254,17111870810,0.0013445812425693475,0.0008926323642146037,0.0016446494859146126,0.0020816080451201598
255,17111871104,0.03221902283897549,0.021618170480325976,0.039172546390092614,0.04920077232566406
256,17111870200,0.002773226593016512,0.0018441131142560808,0.0033884326166669842,0.00428237255492064
257,17111871305,0.0033923061106675323,0.0022519973168990833,0.004148326686055702,0.005248001650609033
258,17111870102,0.0030306423983807126,0.0020143768625495496,0.0037037607361482955,0.004682087953916179
259,17111870402,0.007067333619291123,0.004712779986723236,0.008621298950616859,0.010873466153197273
260,17111870500,0.005435413797461968,0.0036290060989677482,0.006626433289937452,0.008351219258757583
