,GEOID,ALAND
2464,17089854503,54763052
2465,17089854700,1703600
2466,17111871106,19173960
2467,17111871311,9733865
2468,17043845703,2230005
2469,17031310600,543291
2470,17031310700,160036
2471,17031310800,332782
2472,17031020602,492027
2473,17043845702,3375068
2474,17043842708,2449486
2475,17043844001,1640044
2476,17043846509,3384996
2477,17043846308,1943799
2478,17031310900,484908
2479,17031510100,2147646
2480,17031510200,1277946
2481,17031561100,1321993
2482,17031190701,277868
2483,17031020901,485422
2484,17031010202,351758
2485,17097864510,1948441
2486,17097865200,2107513
2487,17097865300,3352287
2488,17097865400,3927331
2489,17097865501,3289337
2490,17097865502,2223718
2491,17097865600,3406021
2492,17043846203,3477997
2493,17043846205,2100069
2494,17043846206,2137193
2495,17031570100,1523744
2496,17031570200,1763887
2497,17031570300,980167
2498,17031570400,463390
2499,17031570500,423598
2500,17031690400,651689
2501,17031691300,647447
2502,17031691400,656684
2503,17031691500,674522
2504,17105961000,387904558
2505,17105960600,9663184
2506,17105960400,495988852
2507,17105960800,372577238
2508,17105960500,61550800
2509,17105960300,320688005
2510,17105960900,326396142
2511,17105960200,709025598
2512,17145030400,60684873
2513,17145030200,147609032
2514,17145030100,412702349
2515,17145030600,7093469
2516,17145030300,370362500
2517,17145030500,145915719
2518,17201000700,2912045
2519,17043846207,2741911
2520,17031320100,917165
2521,17005951400,327252592
2522,17005951200,250948904
2523,17005951300,15711269
2524,17005951500,391160500
2525,17031320400,806328
2526,17031580100,763337
2527,17031580200,729817
2528,17043846102,3904173
2529,17031580300,471020
2530,17031580400,1316120
2531,17031580600,492790
2532,17031580700,550116
2533,17043846103,3371628
2534,17031681300,718139
2535,17031681400,646368
2536,17031690300,532481
2537,17031690500,323161
2538,17031690900,655477
2539,17031691000,648676
2540,17031700100,2311840
2541,17031700200,1614071
2542,17031320600,609069
2543,17031330100,2793587
2544,17031330200,756020
2545,17165955600,286352445
2546,17165955100,9028758
2547,17165955700,217028436
2548,17031590500,572106
2549,17031590600,347982
2550,17031671200,244922
2551,17031671100,245194
2552,17031671300,484665
2553,17031671500,741246
2554,17031671600,407164
2555,17165955500,5160506
2556,17165956100,53212480
2557,17165955800,9540506
2558,17165956200,389907832
2559,17031671800,324235
2560,17031671900,322062
2561,17031710100,215116
2562,17031710200,741782
2563,17031710400,1002458
2564,17031710500,748404
2565,17165955900,9389899
2566,17165956000,4549423
2567,17031710600,244933
2568,17031710800,816273
2569,17097866000,85894425
2570,17031340300,213538
2571,17031340500,435447
2572,17031340600,474809
2573,17031430200,661348
2574,17031430300,406133
2575,17031510300,2957302
2576,17031520100,2581898
2577,17097863006,207264
2578,17097863004,4441146
2579,17097866200,32750859
2580,17019011000,1898922
2581,17031590700,869830
2582,17031600400,327229
2583,17105960700,12690818
2584,17105960100,6498682
2585,17031824115,2683154
2586,17031825303,1920870
2587,17031830007,3813903
2588,17031813801,841626
2589,17031830600,661394
2590,17031830800,336529
2591,17031830700,861986
2592,17031830900,990468
2593,17031835200,988538
2594,17031839900,1153324
2595,17031839700,618387
2596,17031839800,266175
2597,17031834800,599866
2598,17031834700,657991
2599,17089850500,12685568
2600,17089850600,21043364
2601,17089850301,3751039
2602,17195000400,208827172
2603,17111871108,3579926
2604,17111871208,1746665
2605,17031832000,167586
2606,17031832500,742894
2607,17031832300,803546
2608,17031838300,348132
2609,17031831800,1903563
2610,17031831700,532282
2611,17031835100,1003979
2612,17031835000,1004079
2613,17031843700,1204810
2614,17003957700,275580001
2615,17003957800,41556373
2616,17003957600,282415331
2617,17003957900,10116067
2618,17195001600,2908060
2619,17195001800,72602975
2620,17195001000,7434804
2621,17085020402,412260885
2622,17085020401,183344299
2623,17163502602,6501291
2624,17111871404,3342720
2625,17031820606,3483568
2626,17031220702,575196
2627,17031842100,2034641
2628,17031843300,584251
2629,17195001500,2771829
2630,17031824123,3917328
2631,17031804405,1674267
2632,17111871107,4969038
2633,17111870301,72411807
2634,17201002302,2979151
2635,17201002400,2897391
2636,17201002500,2146284
2637,17201002000,2468777
2638,17115003100,2435277
2639,17031831100,1315160
2640,17031831500,959643
2641,17031831600,1488846
2642,17031831200,574047
2643,17031831000,281249
2644,17031843000,1065861
2645,17031843100,980297
2646,17031842900,2208391
2647,17031843500,1890168
2648,17031842000,590013
2649,17197880304,2736601
2650,17197880303,2776627
2651,17197881302,1840879
2652,17197882801,1631719
2653,17197880118,7241759
2654,17197880120,7901777
2655,17031804508,936040
2656,17031770901,1243607
2657,17031832400,323051
2658,17031832900,401717
2659,17031840300,831049
2660,17007010400,216824739
2661,17007010500,138553592
2662,17161024300,25304229
2663,17031823805,1448305
2664,17007010200,5266154
2665,17031838600,246251
2666,17031839600,327053
2667,17031834900,653144
2668,17031030603,116000
2669,17031819200,2476227
2670,17019000700,2574579
2671,17019000800,12273649
2672,17019000901,2742352
2673,17019000902,19602859
2674,17113005102,416548230
2675,17113001105,2341420
2676,17113005900,3516975
2677,17113006000,436508180
2678,17019001203,2531546
2679,17019001204,7606990
2680,17019001000,2487930
2681,17019001201,3876324
2682,17197880308,22693905
2683,17027900100,79074989
2684,17027900200,185664039
2685,17027900500,181091655
2686,17027900300,145397151
2687,17017960100,305622704
2688,17017960300,425131261
2689,17017960400,2247864
2690,17017960200,236763803
2691,17131040100,288362319
2692,17131040300,47250239
2693,17131040200,621955885
2694,17131040400,496035918
2695,17091012300,1984650
2696,17091011300,19948486
2697,17091012400,2412101
2698,17043846405,6927387
2699,17031815600,3261830
2700,17031818000,3519649
2701,17031812000,2850050
2702,17031829402,5431092
2703,17043846504,4540149
2704,17065973300,539674658
2705,17007010601,265760714
2706,17133600502,456620466
2707,17133600402,164929034
2708,17133600501,198083699
2709,17163501200,4048481
2710,17163501300,4629209
2711,17097860808,12693941
2712,17197880204,5829804
2713,17043843100,1705473
2714,17043841204,2983244
2715,17163501501,3888649
2716,17163501502,3430472
2717,17163502100,11426887
2718,17163502300,18592316
2719,17163502401,1982913
2720,17125956600,421478503
2721,17125956300,190475957
2722,17125956700,523360949
2723,17125956400,241065811
2724,17163502500,4079376
2725,17163503211,9791560
2726,17163503301,3748134
2727,17163503203,120812188
2728,17163504303,73560734
2729,17163504302,169280829
2730,17163504353,19911123
2731,17163502200,4145833
2732,17085020100,414777430
2733,17085020500,320687323
2734,17085020300,109256804
2735,17085020200,116058604
2736,17163501602,3230026
2737,17163501603,6915841
2738,17163501100,2234577
2739,17163500400,2964324
2740,17163502603,15223668
2741,17163502700,1933037
2742,17163502800,4597071
2743,17163502900,8801717
2744,17161023300,1621796
2745,17161020300,7938888
2746,17161020800,4537623
2747,17161020600,4911261
2748,17019010204,10786551
2749,17163501700,2733491
2750,17163501800,3444432
2751,17163501900,1883741
2752,17019001302,7482620
2753,17019001400,5688762
2754,17125956500,8491045
2755,17125956800,12042586
2756,17031811302,3997119
2757,17031802802,3572573
2758,17179021605,1637347
2759,17179021900,339173379
2760,17179022200,24116506
2761,17179022400,15464951
2762,17111870603,6583358
2763,17111870704,4350566
2764,17111870807,7599601
2765,17111870903,4822180
2766,17111870904,5434644
2767,17111871201,5190640
2768,17111871202,2658185
2769,17111871206,7677535
2770,17031030101,127283
2771,17031030701,69878
2772,17031070103,69094
2773,17031807100,1528034
2774,17031807200,2489125
2775,17031807300,2037391
2776,17031807400,1396762
2777,17031807500,988887
2778,17031807700,1697095
2779,17031807900,2013730
2780,17031808001,2202703
2781,17031808002,2754904
2782,17091011600,1814361
2783,17031808301,3827249
2784,17031808302,1390532
2785,17031808600,3812730
2786,17031808702,940549
2787,17031770202,10961428
2788,17031770602,5389870
2789,17031806104,4653398
2790,17031802506,3703831
2791,17031802505,7053776
2792,17031802404,2551828
2793,17031803017,2969423
2794,17031804714,2293040
2795,17031804311,12103110
2796,17031804310,10845832
2797,17031804403,4208560
2798,17031804406,7052040
2799,17031804716,2318920
2800,17031806201,627820
2801,17031820604,2946253
2802,17031824116,8013257
2803,17031824005,10985784
2804,17031824114,6142969
2805,17031823806,2911821
2806,17031824003,3802850
2807,17031824122,3977041
2808,17031824117,6376558
2809,17031831900,324322
2810,17031804506,4966849
2811,17031824119,7668941
2812,17031824120,15448958
2813,17031839500,262139
2814,17031832600,689068
2815,17031836900,164712
2816,17031841200,625407
2817,17031841900,2496101
2818,17031835800,284425
2819,17031838800,17863256
2820,17031842300,1758734
2821,17031843200,2788963
2822,17031843400,656213
2823,17031842600,3679417
2824,17051950900,8333251
2825,17051950600,354741591
2826,17051951000,384937843
2827,17051950800,13461877
2828,17051950500,210723262
2829,17051950700,449253261
2830,17051951100,434116075
2831,17181950500,396798327
2832,17181950400,27818891
2833,17181950300,14459643
2834,17181950100,294041761
2835,17183010600,21720757
2836,17031803200,2773990
2837,17031803300,1987423
2838,17031808900,1433911
2839,17031809000,1450979
2840,17031301803,351050
2841,17031809100,1251056
2842,17031809200,1193253
2843,17031809300,1017701
2844,17045070100,409880748
2845,17127970300,258720180
2846,17127970100,339783950
2847,17127970200,5570827
2848,17045070300,49364801
2849,17045070400,33275369
2850,17183011200,16245562
2851,17181950200,337611389
2852,17187870100,334560481
2853,17187870200,553405961
2854,17187870400,14323559
2855,17187870300,489718868
2856,17183000300,2003330
2857,17183000600,1979135
2858,17187870500,12759453
2859,17129010200,56391599
2860,17129010100,408631176
2861,17117956500,423537663
2862,17183010800,167126651
2863,17183010701,16912444
2864,17183000700,11704409
2865,17183010300,582490702
2866,17183000500,10059302
2867,17183001300,20741588
2868,17183000100,1970260
2869,17183000900,13880052
2870,17197880416,2510232
2871,17183000800,8529434
2872,17183011100,192931877
2873,17183010400,90922751
2874,17183010500,53064311
2875,17183010100,500676023
2876,17183010900,469976685
2877,17183001200,12664184
2878,17015960100,192994914
2879,17015960200,354016425
2880,17015960400,115057398
2881,17015960300,12034846
2882,17015960500,289415788
2883,17015960600,190078032
2884,17123961300,381506790
2885,17123961100,228379291
2886,17123961200,12409783
2887,17123961500,234840193
2888,17123961400,144707169
2889,17081050200,245822838
2890,17183010200,22627084
2891,17115002000,3277617
2892,17201001000,1374876
2893,17081050700,23888887
2894,17081051100,32428897
2895,17081050600,12054019
2896,17081050100,280520887
2897,17081050800,83238963
2898,17081050300,421494783
2899,17081050500,72298603
2900,17081050400,303669191
2901,17031804709,3045718
2902,17201001100,825772
2903,17201001300,948709
2904,17201001400,1552122
2905,17115002401,4598797
2906,17115002903,8778958
2907,17115000500,1637498
2908,17081051000,2059753
2909,17081050900,1935285
2910,17093890301,7286787
2911,17093890302,4726970
2912,17093890101,41806192
2913,17093890102,45842625
2914,17117957100,58675055
2915,17161022800,2097573
2916,17161022900,1311568
2917,17161023000,4680874
2918,17161023100,3496632
2919,17177001200,4765471
2920,17177000400,279620250
2921,17177000500,158672285
2922,17177001000,11966613
2923,17177000100,249799337
2924,17177000700,14096546
2925,17177000600,299566521
2926,17177000200,245361575
2927,17177000900,8375949
2928,17177000300,175352271
2929,17177001300,6572845
2930,17177000800,4380372
2931,17161024500,5822611
2932,17019000200,1254618
2933,17019000500,1873098
2934,17179020400,9168278
2935,17031829700,18453110
2936,17031830003,10671550
2937,17031823703,5198056
2938,17031829800,5215376
2939,17031804607,3639628
2940,17031823901,10253446
2941,17031826800,7943307
2942,17179021701,192966122
2943,17031710300,327581
2944,17179021606,27084416
2945,17179020700,6642453
2946,17179021802,181660795
2947,17179021603,36175025
2948,17179020500,18451209
2949,17179021201,40078647
2950,17179022100,62563659
2951,17179021702,174299889
2952,17179022300,14327083
2953,17179020302,12849508
2954,17179021203,6395254
2955,17179022000,339376559
2956,17179021801,46923454
2957,17179021202,5249645
2958,17179020100,12455366
2959,17179020301,14504945
2960,17179021500,63820984
2961,17019010601,33296983
2962,17097860807,13470187
2963,17197880314,16391304
2964,17161023200,3216988
2965,17161023500,889962
2966,17161023600,1077807
2967,17161023700,2765954
2968,17043844402,7393584
2969,17017960500,3432572
2970,17043843400,2100133
2971,17043845803,24660614
2972,17043840102,1858937
2973,17043840103,6796042
2974,17043840202,5069777
2975,17119403001,6144903
2976,17119403002,6742865
2977,17119403122,9582398
2978,17119403200,3387717
2979,17119402600,1934427
2980,17119403300,2100624
2981,17179020600,1152264
2982,17179021000,2487755
2983,17179020900,2454655
2984,17119401901,10916485
2985,17119402100,4338800
2986,17119402200,3685629
2987,17119402300,1948752
2988,17119402500,1284271
2989,17151971300,333545835
2990,17151971200,621780848
2991,17031828506,11396578
2992,17019001100,2600920
2993,17021958400,3233194
2994,17021958800,3305097
2995,17019010400,465305824
2996,17019005300,4762678
2997,17019010700,281368700
2998,17019005900,1303200
2999,17019010900,470098113
3000,17019010500,375283529
3001,17019010800,414428117
3002,17021958600,341802097
3003,17161021300,3909136
3004,17031825600,6249823
3005,17161021600,1219394
3006,17161021700,1672155
3007,17161021800,4917029
3008,17161021900,5215423
3009,17161021000,2588831
3010,17161021100,9607066
3011,17161021200,3649668
3012,17097861014,5597035
3013,17097861106,15506078
3014,17097861201,2855993
3015,17097861202,5380028
3016,17197882601,1181759
3017,17197883211,27541034
3018,17197883215,13075123
3019,17197883402,60210417
3020,17197884006,72144846
3021,17197980000,74056693
3022,17197883306,65006868
3023,17197883510,45765688
3024,17197883507,94967905
3025,17197884005,66773508
3026,17197884004,34221042
3027,17197883606,20048751
3028,17021958200,230512178
3029,17021958500,4843602
3030,17021959000,491032861
3031,17021958700,369694705
3032,17021958100,372644429
3033,17197881603,1055964
3034,17203030601,107361660
3035,17161022000,2996005
3036,17161022100,1595454
3037,17097864305,8291579
3038,17097864518,3112833
3039,17097860101,13701017
3040,17097860103,4627697
3041,17097860200,4101147
3042,17043842702,2231475
3043,17043842703,1838224
3044,17043840801,2515161
3045,17043840802,2635085
3046,17043840901,6653866
3047,17043846404,2816155
3048,17043841002,3772144
3049,17043841102,4507397
3050,17043841103,2507286
3051,17043841104,4452864
3052,17043841206,3656702
3053,17043841307,4349018
3054,17043846603,1124782
3055,17043841501,13512476
3056,17043841801,3331778
3057,17197883811,23262859
3058,17197883808,30932268
3059,17197883303,10161795
3060,17197880503,2713198
3061,17043842200,2084537
3062,17043841802,3802735
3063,17043842300,1827397
3064,17043842400,2172733
3065,17043842500,1946107
3066,17043842601,7507055
3067,17043842602,4640941
3068,17043842603,2708738
3069,17043842604,3279175
3070,17043842605,2219440
3071,17043846524,11603844
3072,17157950700,228912253
3073,17157951100,63164505
3074,17157950500,177744436
3075,17157950800,86740057
3076,17157950900,379412845
3077,17157951000,364893242
3078,17157950600,29400090
3079,17157951200,131190724
3080,17157951300,28735963
3081,17055040700,55404136
3082,17055041200,355403269
3083,17055040500,75995786
3084,17055040100,99357071
3085,17055041100,17943992
3086,17055040600,16612038
3087,17055041000,4374658
3088,17203030200,187722681
3089,17203030400,126409483
3090,17203030602,191120324
3091,17203030502,35324557
3092,17203030100,262941743
3093,17203030300,176278961
3094,17203030501,44516795
3095,17203030700,235145636
3096,17039971400,148255080
3097,17197881107,4346199
3098,17039971500,477179145
3099,17039971800,7970302
3100,17039971600,391670909
3101,17039971700,4602893
3102,17107953500,501749484
3103,17089850800,3093335
3104,17089851000,5103000
3105,17089851400,1957142
3106,17107953000,383760989
3107,17107953100,13260362
3108,17107952900,326659528
3109,17107953600,347962242
3110,17037001400,34992281
3111,17037000600,5933482
3112,17037000700,4059289
3113,17037000900,4685078
3114,17037001600,74186620
3115,17037000500,20839899
3116,17037001700,221265538
3117,17037001900,91255528
3118,17037000100,99421738
3119,17037001500,38529459
3120,17037000400,136874050
3121,17037000300,285569285
3122,17037000200,179426609
