,FIPS,inflow_exposure1,inflow_exposure2,inflow_exposure3,inflow_exposure4
0,17031825000,22388.033000520252,5221046.674464578,12427860.08178987,28551331.49902228
0,17031825200,1787.5900326906049,533643.4932966917,1290223.2130417677,3005431.6261783256
0,17031825302,30839.08406847682,7087798.600084189,16875108.979220767,38663062.954623796
0,17031825303,13950.850077914183,3405855.4485125933,8090129.158141132,18601304.26140793
0,17031825304,15049.07704963849,3708023.8326352304,8815040.252897535,20268389.295439713
0,17031825400,26539.565213151487,6239682.204015365,14839764.365821734,34044851.93233455
0,17031825501,17251.85150004291,3937432.246666963,9355488.37094706,21465817.064546704
0,17031825503,28209.452560930134,6409483.509216824,15456235.742920745,35085117.93509692
0,17031825504,10404.02726685372,2645232.716069212,6336464.908717477,14619422.051084423
0,17031825505,17383.191031869377,4052447.359118179,9635174.577098683,22112046.964735564
0,17031825600,12218.386894027408,2861624.0559306554,6808372.588344068,15653506.176151317
0,17031825700,5973.80472572693,1451825.943143347,3468977.4887871817,7983080.361211085
0,17031825801,7360.413924794631,1802729.734241286,4309658.755386385,9944022.83374921
0,17031825802,5549.236065983961,1386646.167959524,3319514.905639319,7670103.561656596
0,17031825803,13092.56535321965,3016338.059745228,7179023.039060635,16469996.101104097
0,17031825900,1997.3098308324284,548619.4578483254,1320950.8256289056,3060526.4701688727
0,17031826000,1177.0289924407011,331567.2066029883,798692.167991016,1851677.5990931415
0,17031826100,11986.789184693138,2751776.2741880296,6546551.684515314,15014131.930749346
0,17031826201,10365.857303882854,2514839.014061728,6005951.0626594415,13821135.644218933
0,17031826202,5439.255708946259,1340250.351854024,3202899.9789907094,7376937.167431553
0,17031826301,5533.486552589115,1324669.4373880348,3161300.0785953593,7269447.131276212
0,17031826303,10769.448844963816,2443542.1497238157,6004934.107618575,13707730.90104207
0,17031826304,3268.2461149582286,857283.8842064254,2058726.601378288,4760057.317070545
0,17031826401,9636.898766830485,2392043.8866485786,5746733.596169064,13240710.324790416
0,17031826402,9550.357928844829,2273349.994667469,5428116.594808832,12484641.566232497
0,17031826500,12546.22260693228,2859898.152340864,6796954.478232183,15613243.096742354
0,17031826600,10303.247610681683,2378411.0983707164,5651587.99593055,12953784.276188891
0,17031826700,9483.72356760428,2236108.739877459,5321569.952526072,12231265.428757705
0,17031826800,9676.32767484784,2263639.5611438313,5387639.437428248,12379513.944692161
0,17031826901,246.3365781338345,76995.31505034034,187239.54149647296,437137.22077906656
0,17031826902,405.43940441434574,120685.54605304949,292635.82443325326,681603.9797215279
0,17031827000,2372.0182625559423,615259.1880344894,1477852.8132763263,3417281.6748020947
0,17031827100,1290.898247705718,352546.202396046,848155.6069255795,1963967.8263827488
0,17031827200,4512.430214342172,1127076.5340624116,2700261.865011359,6229692.632817858
0,17031827300,1247.4135191612509,334415.4845206738,805424.6480253853,1865718.4571754262
0,17031827400,4044.15867384717,984195.8945815985,2353965.071415074,5421716.881321679
0,17031827500,5729.748220878397,1346344.306002543,3211441.3712162436,7380096.0401720265
0,17031827600,4041.402481618115,1050591.994068048,2524356.0717632305,5837629.0170316845
0,17031827700,1305.6804873743527,320540.2531120556,767161.212906758,1767908.3478964877
0,17031827801,12768.564924767126,2966859.84096195,7062794.474179849,16208016.633635536
0,17031827802,5098.050760837935,1262833.19348078,3021327.8487762096,6963244.551572556
0,17031827804,5532.98652451322,1348883.7920509013,3226640.4196566613,7432502.136713048
0,17031827805,4319.669613137433,1099494.9472353768,2632101.63869791,6070156.961644137
0,17031827901,3628.4015294003343,951672.5279100509,2290031.1172765163,5294543.0774522275
0,17031827902,14717.887471135766,3507530.4456602307,8365252.647821348,19227022.87247724
0,17031828000,7150.982584490825,1778284.5118242926,4260115.954167865,9825129.7263798
0,17031828100,5796.248107044293,1369324.8903320713,3263058.9161259485,7496624.768867571
0,17031828201,14426.871680688968,3329354.7066441076,7920263.518592071,18165871.602295257
0,17031828202,19208.1723704479,4555969.012102204,10868245.185197582,24981360.311900523
0,17031828300,7474.984969678996,1780122.2790775963,4248127.7968670195,9767560.799580907
0,17031828401,7372.096966331679,1776448.6056241984,4245654.507926998,9772620.26858655
0,17031828402,12535.868485584811,3074705.7041348284,7342211.098852085,16903617.27670302
0,17031828503,16071.525552888028,3809017.7728318293,9068622.523629589,20833270.206510093
0,17031828504,19729.50216845276,4423184.442948137,10520157.04074514,24062041.509290945
0,17031828505,19966.219101361738,4517889.495019749,10733669.896489993,24604321.72200279
0,17031828506,52999.21912103982,11533071.35802832,27291208.393240575,62370947.82250714
0,17031828601,10914.414866598749,2653895.8425904163,6327370.227414508,14545551.68204546
0,17031828602,12038.020772076417,2906942.2612361116,6931317.687585279,15945803.931941502
0,17031828701,8123.446109853145,1992170.1479984224,4757792.538871188,10950182.60316733
0,17031828702,10442.390681465251,2499572.715501382,5992655.057372179,13789144.222490253
0,17031828801,12777.72805395605,3025121.9810314644,7208455.679273026,16557585.009650078
0,17031828802,8193.317605761049,1905016.7480800364,4532741.403282498,10399026.684959438
0,17031828900,5254.088561858674,1323960.4502436505,3185941.2784602195,7358492.027844353
0,17031829000,365.7685695758138,110376.03868872678,267859.3509104444,624312.0712507699
0,17031829100,3622.6107284171862,923347.7336973636,2209687.4914581007,5108087.673085445
0,17031829200,16193.93002986324,3600598.960191684,8536016.723330434,19523537.38237839
0,17031829301,8047.463521098655,1941442.3183952007,4639750.825020058,10680911.10392675
0,17031829302,14890.098461615777,3574651.1657317053,8548344.301896764,19656400.039967943
0,17031829401,688.3077791917451,200481.59571824456,485472.0076809178,1129530.2210030972
0,17031829402,12599.92971478608,3139283.388885743,7520152.636549075,17316735.19722777
0,17031829500,5848.202895543763,1415730.7997647966,3371594.5206387336,7744965.070005947
0,17031829600,2759.838176635448,736363.3444166844,1759392.1600361941,4056133.6688408814
0,17031829700,14784.408522344156,3409267.653346983,8109249.978215545,18598918.540330995
0,17031829800,34789.603527731786,7692845.31405536,18209162.042493,41646986.027934514
0,17031829901,61673.912956674074,13464721.351947904,31844902.745756634,72786739.89427167
0,17031829902,26381.08765601698,6074179.463604822,14418823.01718018,33045728.346201457
0,17031830001,993.7384106429836,288462.06968021387,693839.7605590122,1607841.1466873423
0,17031830003,39217.8820756528,8841310.340959556,21058520.20713836,48175983.32925692
0,17031830004,53198.10521692088,11674545.245212205,27755181.001669474,63423861.881215364
0,17031830005,6718.31192489658,1684893.4221329563,4056138.254965589,9360332.00212943
0,17031830006,1730.0009447322955,476852.64458495175,1137392.3390514846,2620687.6564433305
0,17031830007,18031.45652971703,4079154.9423145233,9684773.994134007,22194108.629913323
0,17031830008,16221.520172014301,3798814.2491813977,9019501.679784555,20691646.78579752
0,17031830100,4998.271572735788,1251803.5215996199,2990580.7801888036,6895914.551603905
0,17031830201,44344.8135207318,10241821.244411033,24299353.719030246,55719998.44902097
0,17031830202,6369.734891719242,1604544.6041866993,3859053.755734416,8893740.927356966
0,17031830300,31027.825732252728,7108950.130202062,16928547.572815597,38787514.91412493
0,17031830400,7330.5879913341005,1790909.9257904068,4269082.616024562,9838720.003339427
0,17031830500,10301.645744877875,2348200.860712626,5587600.370107614,12814707.97364636
0,17031830600,31832.12806764643,6879001.647934835,16289006.687160607,37222642.668741375
0,17031830700,50361.10539592898,11044595.509583449,26180232.003984842,59893440.56842127
0,17031830800,16925.45428895727,3815170.815775635,9083586.321932238,20817745.142982088
0,17031830900,11583.937581599132,2630261.356653472,6255156.022486843,14347423.47404353
0,17031831000,6621.23472057457,1545917.5467842976,3684432.452422684,8471707.863570543
0,17031831100,58158.67206948442,12103164.82839752,29027826.181410264,66574932.90319732
0,17031831200,12766.293986159128,2958448.585484091,7042122.903315034,16173202.834795311
0,17031831300,546.6815883604602,153823.54485673376,371670.6198148598,863212.9287130872
0,17031831400,7990.695955849148,1800370.6254657076,4280369.08900029,9810178.161161428
0,17031831500,22553.240383613924,4726383.470189137,11166382.353767378,25457923.203169305
0,17031831600,39800.50308732123,8294959.635540447,19578723.31658089,44676759.692904525
0,17031831700,2720.987886182001,697364.9163010087,1674299.1675991844,3868430.5689509395
0,17031831800,41532.37268933102,8808309.169163574,20821572.887124006,47494025.17457752
0,17031831900,15766.34903650511,3514405.401256884,8349176.138078609,19114738.53262439
0,17031832000,9679.316357117963,2295648.374529922,5479804.919954916,12600556.584594965
0,17031832100,34222.07592167359,7439586.038179303,17630368.766785834,40298402.14769985
0,17031832200,9555.13190773913,2137780.243704294,5079026.560557438,11626019.708254715
0,17031832300,3664.710777302233,926487.4491784977,2222207.9099760368,5130201.266713301
0,17031832400,20549.054903484386,4611024.027418101,10951026.905015232,25087419.625448383
0,17031832500,21872.963312585453,4730680.050766328,11202159.927135795,25590368.636916433
0,17031832600,40788.141104184084,8430071.93802147,19889679.416150246,45291922.69795316
0,17031832900,7705.602335057594,1811015.8315581193,4324855.121055097,9935484.155028967
0,17031833000,62622.911590567135,12732603.997303268,29991969.850100927,68203393.4952171
0,17031833100,393546.20128315216,73902766.40537356,172690899.9195386,390059399.8511464
0,17031833300,7764.542172974635,1800313.2255357045,4282312.626553223,9828734.193783758
0,17031833900,2946.8056831407916,728184.1582181663,1743643.6039769673,4019818.1167983823
0,17031834000,12882.441145361254,2767242.799287425,6552022.653736748,14963865.269557765
0,17031834200,18791.593181224973,3966232.132663484,9375633.291309224,21385275.06718578
0,17031834300,73576.59592068143,14271311.882094897,33475893.699312944,75848491.32444721
0,17031834400,33895.514195252166,6871603.479533183,16183807.558644008,36807189.51342451
0,17031834500,1269.7643747955794,351101.9793056101,847370.2102097434,1966209.5568007461
0,17031834600,2957.3381981836615,702058.6694341871,1673757.8164601529,3856415.3832027405
0,17031834700,1573.086019217829,397296.92883164214,952858.8963482203,2199642.720097443
0,17031834800,867.7103523620726,232665.2715903746,560370.9534435088,1298079.5714412986
0,17031834900,1198.9740178932625,328979.5984532769,793572.8910028642,1840613.143011245
0,17031835000,12228.787721497867,2683662.092157934,6365779.377262849,14560954.53591695
0,17031835100,12411.925161805444,2829701.917164059,6725971.436366215,15430736.037410617
0,17031835200,2003.957004284391,462184.20951283054,1099686.733370326,2527864.1722868886
0,17031835500,1232.962272007197,343527.05773737456,828327.3902878114,1921180.1049515668
0,17031835600,393.9923828458227,119443.34025964806,289133.2011249444,672925.5891606992
0,17031835800,3030.480281249606,705000.2795178482,1680312.5076530995,3858925.8545986973
0,17031835900,15031.375077039882,3283658.839181993,7785982.35467002,17803693.71921675
0,17031836000,7895.475351021903,1781500.212684499,4235600.729549817,9707256.8159316
0,17031836100,7729.324968941652,1803254.063785799,4297527.79446401,9874808.216166701
0,17031836200,5393.196857695096,1170140.7637389177,2750286.1189122316,6343350.242663395
0,17031836300,5155.5879112190005,1189688.572523635,2832816.636636127,6500960.246661856
0,17031836400,30314.762310333303,6430424.417342457,15206462.55385412,34694088.231065966
0,17031836500,5663.416237220159,1385635.7736377253,3313225.4008153267,7630575.705444488
0,17031836600,7439.071534800456,1711261.1547246666,4074994.8611902045,9351434.595017744
0,17031836700,3181.342931518092,804824.1756810927,1929149.0276873198,4458360.081282111
0,17031836800,4385.428182625836,1079833.9747865996,2582624.6286746943,5950235.868948644
0,17031836900,1972.2742604455143,512437.19177214516,1231503.488354071,2847633.1957012615
0,17031837000,3111.0750896933378,804760.1093171644,1933418.571663644,4469541.841938318
0,17031837100,2174.566788164826,524741.510467382,1252964.3090088898,2882522.9016360226
0,17031837300,8327.627273721955,1956788.669707993,4729680.889296601,10836640.911561461
0,17031837400,3773.800528112431,926023.3629391437,2213278.164828237,5106817.2726342
0,17031837800,13485.90683304113,3001610.7888072515,7116783.9062335035,16301577.374404788
0,17031838000,7449.113242428225,1720176.8907502992,4090108.2486214545,9378436.438523576
0,17031838100,8452.402472687254,2048322.2802448857,4891347.662827415,11268136.653024511
0,17031838200,3251.9587799574865,827756.9302679236,1979330.1727058033,4568041.885929235
0,17031838300,9504.483385829597,2250717.8344266047,5368737.7014294695,12335731.978192115
0,17031838600,1814.9677825129845,495339.7667308085,1193104.6335875676,2771032.568214939
0,17031838700,8154.349083304959,1955565.9863196565,4664638.417990968,10723706.082214177
0,17031838800,4819.105533600668,1136348.147525064,2711282.81995178,6232126.734664605
0,17031839000,644004.9954325994,121073188.16968039,283025688.9035935,639419696.792404
0,17031839100,397236.24892085814,74069012.16431332,172970180.90303257,390531094.1014075
0,17031839200,27823.268847793217,6095483.3985063415,14468292.916287402,33086730.940676365
0,17031839500,2546.303187185796,631310.1415174403,1510977.5166020794,3482633.796789884
0,17031839600,5881.762348913569,1337117.9338968038,3181009.4776686234,7294055.5172952665
0,17031839700,26926.23307368059,5736939.739731638,13571197.64034897,30984673.545628183
0,17031839800,8059.222417882114,1890574.7018984472,4501094.776974439,10331882.56410872
0,17031839900,44069.33026915017,8863253.395878239,20855266.581447978,47382994.829512306
0,17031840000,20018.07593242993,4091635.7187915593,9643548.016573265,21947286.727635354
0,17031840100,12991.604522295595,2794087.891294522,6614082.343540062,15109835.543118512
0,17031840200,9273.273548800631,2090917.2511529783,4969273.191970231,11385779.514033653
0,17031840300,13741.402439518264,3005188.1504612416,7124044.804565761,16299168.476187855
0,17031840400,9921.965157064706,2204001.8774606823,5233336.264461562,11980883.431607924
0,17031840700,7093.9986024431255,1747221.0180901492,4179440.271827783,9628884.265041951
0,17031840800,3997.7279351847365,949479.8222942735,2264526.4089712896,5214964.813466978
0,17031841000,2300.336664309966,601947.1048298255,1447002.102171156,3344982.040726517
0,17031841100,145533.25393611603,28417210.750496067,66660137.315226115,151085149.9918232
0,17031841200,17873.046611238322,4012144.6601037793,9535032.292810151,21844896.528409503
0,17031841300,9531.355330264278,2194595.914099274,5226340.150900439,11994325.42567358
0,17031841400,1040.7712511082211,310411.6872846647,752770.0277607809,1753512.829888171
0,17031841500,6345.754777549824,1505112.1478099993,3592779.1983295544,8261459.294891145
0,17031841600,457.0621819966066,140211.21011194118,339835.24524938164,794852.2766323755
0,17031841700,2164.6742394783464,589633.2149814236,1421634.8322500798,3296029.4482710813
0,17031841800,5358.313629009471,1256255.8258968035,2996026.061091109,6884050.73551235
0,17031841900,73534.6144162172,15296536.486918868,36041993.569188125,82060368.14344317
0,17031842000,6865.2627511592755,1643607.271195646,3907412.2420169874,8992296.533514567
0,17031842100,24159.99004189678,5315768.171173435,12607872.936048012,28858242.766587496
0,17031842200,53140.99659954162,11062617.81580103,26109161.374345805,59488236.801619
0,17031842300,24597.132655541354,5322272.716968523,12602887.171325626,28789266.73954833
0,17031842400,9707.191340674131,2150809.015431416,5105944.052955629,11687151.016289746
0,17031842500,7918.633774492023,1976032.8749259426,4731489.824734614,10909617.14793697
0,17031842600,26163.243338128465,5272443.439576665,12412336.093555348,28210694.64729309
0,17031842800,13359.403158438241,2997671.602066561,7117771.569956856,16298084.087366998
0,17031842900,12930.103875917262,2951032.0506829997,7011590.489076214,16072814.470823804
0,17031843000,3907.0741618321645,983416.3627585556,2357996.9120464856,5442245.74079694
0,17031843100,3016.2652255943717,753586.0427972432,1805936.8263149583,4166225.9056328293
0,17031843200,3945.425528460363,989774.7422756907,2370614.9940856867,5467436.493548721
0,17031843300,1069.5604197053644,309976.63684528944,749550.1884583929,1742355.370609692
0,17031843400,1398.8462194773592,348538.24435280176,867956.1668834442,1914130.9640080552
0,17031843500,101583.34831586835,22708035.888719104,54382459.895290375,124509678.15358494
0,17031843600,12685.684319779562,2748321.647541157,6512008.964026885,14881698.26997915
0,17031843700,4390.195515207618,1091213.7139010523,2614053.6248048963,6028629.214801397
0,17031843800,1444.1733674532352,365185.7436143545,875922.8120929553,2022186.525941088
0,17031843900,29624.319017033074,6271550.678611796,14825060.749569558,33825432.2357625
0,17043840000,10932.033649931822,1748627.4580733725,4146407.4903892856,13835714.483245179
0,17043840101,17084.780565787874,2683855.6659881286,6323321.350399917,21094191.14912931
0,17043840102,26402.847823629898,4165740.835318099,9838356.948537383,32813640.614682734
0,17043840103,25695.746707643186,4113759.345000763,9699626.240770815,32404967.898953807
0,17043840104,30362.250085573705,4841000.349124872,11391431.397626795,38150178.04926856
0,17043840201,45340.30463943662,6563921.787407299,15643600.18853287,51457141.28641561
0,17043840202,10387.298846102203,1700251.038414299,4015949.431815274,13474654.12578253
0,17043840303,16795.043626642437,2807925.160714275,6659397.057836803,22366926.818405174
0,17043840304,11579.765776431666,1905431.4151330597,4491244.551480437,15135617.993254611
0,17043840600,16029.404816673654,2560666.0367921363,6039549.616018639,20255384.35788714
0,17043840703,28141.07407162188,4501283.432176085,10653882.03313326,35491599.84151366
0,17043840704,13721.358033610204,2205323.655434105,5189599.6006427575,17442572.18862537
0,17043840705,10261.342231450073,1679330.390296154,3975489.1593154017,13344535.761588762
0,17043840706,5642.7550289198225,980840.4599768376,2346875.4607781474,7903286.09434289
0,17043840801,4013.052494195047,704330.7671173292,1672233.7222651928,5658295.184889648
0,17043840802,31933.378008809013,4796598.20450303,11242850.476428784,37404902.06950548
0,17043840901,21817.932245820302,3538471.703949372,8394532.383243969,27934291.33827814
0,17043840904,51478.58993352081,8157251.652266461,19212379.39539145,64334597.07782014
0,17043840906,12671.732712063666,2209256.454855652,5240652.17304875,17724343.138243966
0,17043840907,21281.207030807032,3537570.2652101466,8403347.31537152,28078792.138484437
0,17043840908,21361.25563988157,3527197.667002457,8328385.8236400075,28080668.503246084
0,17043840910,18875.469039658867,3064796.7367762886,7215790.312048449,24237517.906112548
0,17043840911,12769.287929917597,2149397.028390538,5075491.98986904,17152188.003738377
0,17043841002,3870.2998176168535,710749.6469744983,1698896.8840172256,5736462.327327572
0,17043841003,9119.538685967233,1566839.7362156897,3739973.384604756,12485696.550230643
0,17043841004,4745.019872244437,829761.050701027,1986570.2679930248,6664853.852124573
0,17043841102,64397.08532201251,9905051.93544731,23423851.458643537,77483319.49277252
0,17043841103,10561.239462921394,1817870.8557205782,4322965.707997087,14515837.541399652
0,17043841104,11441.168964510587,1793698.8329306594,4239575.276708085,14122515.259770926
0,17043841108,21152.352516298608,3503091.535224573,8334353.202580453,27810989.872978054
0,17043841109,18188.842720253877,3068983.6232733275,7264761.537846895,24401868.733436584
0,17043841110,9222.633029620543,1550045.5548226992,3659269.75903571,12365600.975274948
0,17043841111,11812.552238887838,1992681.6555985804,4736021.098506727,15859138.134555358
0,17043841112,9785.521136206793,1718753.145366775,4093438.1725657987,13782998.041427797
0,17043841113,14212.016330812323,2447616.6048350176,5819375.819612934,19605077.802766245
0,17043841114,24523.938279114194,4092890.4933769875,9704872.545156118,32528436.58058461
0,17043841204,54094.461386378025,8411798.802256707,19779473.217598453,66147386.800227106
0,17043841205,64636.631716794844,9837212.302529786,23041275.63140689,77006010.58758722
0,17043841206,31478.069872903572,4994270.894167841,11733968.23095602,39412886.32458898
0,17043841207,8160.641375278722,1410860.9046832798,3337127.9910830986,11312898.61536709
0,17043841208,35977.91403297686,5735213.62713595,13490085.526045572,45281849.98872645
0,17043841209,18980.575507802725,3041592.513302461,7156173.828484064,24035738.5086099
0,17043841210,53843.50951702729,8384059.839928559,19676248.932245113,65984358.52815543
0,17043841307,46844.61210237972,7225192.207818491,16934880.06070628,56644589.8653016
0,17043841308,17313.752850377576,2764016.2908795164,6569110.003913698,21839945.23213108
0,17043841310,16237.499076828319,2661436.4534475785,6346504.642578047,21126216.088673603
0,17043841312,25115.741414554956,4052530.4186522765,9593556.064204356,32153035.55308552
0,17043841313,8792.58721226218,1577769.1596008711,3776855.6439077114,12694961.801929051
0,17043841314,58667.118745907304,8741731.240975756,20705959.043138295,68063134.44396101
0,17043841315,13137.46875509658,2245905.293463573,5400686.728871906,17991056.23211469
0,17043841316,13310.251477981186,2172778.079985522,5200335.133929224,17222957.52024214
0,17043841318,12585.017390873207,2181306.345652929,5220755.3332203375,17474934.61361731
0,17043841320,4839.935748937765,894814.2979213202,2136453.704275604,7249931.1942303665
0,17043841321,6835.135009092333,1229395.5170169366,2953852.0578384227,9910988.989483856
0,17043841322,21544.85345615912,3472892.9576600725,8193931.9655841775,27337984.227903362
0,17043841323,11796.43993693274,2011051.41915289,4794302.350627382,16098343.53740217
0,17043841324,10248.046632666294,1762296.0457787896,4177444.499438275,14107550.739466127
0,17043841325,53309.38241026198,8266229.726809882,19475842.487988684,64943758.61735806
0,17043841326,7722.240387316197,1346706.3741502357,3193105.5677451934,10810006.98564973
0,17043841327,17242.01335838331,2699860.4007234653,6410092.016825203,21280204.967120245
0,17043841401,51468.63825352915,7719437.77058176,18066053.04264999,60353429.47016247
0,17043841403,11992.958095986733,1857204.2963388762,4346188.191532445,14599381.954439763
0,17043841404,8405.584597331075,1414999.1986511874,3319475.150036655,11296777.963508688
0,17043841501,58450.309144211744,8370967.22176392,19508798.817219507,64807284.17308862
0,17043841503,29437.367944871898,4380584.944813188,10221149.778453948,34197711.01266293
0,17043841504,13975.805679767374,2214434.8107859567,5219702.963263182,17529038.65682838
0,17043841603,21399.479115760667,3554337.6813019756,8431233.623607777,28250075.78461591
0,17043841604,25149.101089832893,4065661.7922400795,9617398.220314061,32224532.52419715
0,17043841605,22075.46455890682,3566496.550749977,8438602.601141222,28282033.769884516
0,17043841606,7716.791194262216,1347020.4778553296,3179956.086748872,10757502.788739797
0,17043841607,33593.308243757805,5220915.201841175,12239832.220140332,41000617.03796576
0,17043841703,142110.61452468546,21269985.52652224,49870750.37214248,165750940.03187707
0,17043841704,43070.6305998118,6527089.802709547,15265408.700653035,51080546.11603155
0,17043841705,55226.007566812346,8706075.62034398,20453692.443478964,68467057.67255102
0,17043841706,23037.82378607996,3885152.553797698,9248032.25570353,30998995.09089535
0,17043841801,43723.425386996365,6352149.350679116,14798130.661383364,49322725.82659649
0,17043841802,35101.04458057596,5309331.611441629,12419228.666205103,41575656.49302317
0,17043841901,4434.213688551762,796286.55887126,1887965.2914847124,6410757.2866403265
0,17043841902,48872.542837108325,6715924.369908567,15556366.000703357,51467197.24846947
0,17043842000,7338.042151426662,1165418.671839578,2732997.5594566585,9206835.202902257
0,17043842100,32329.49444624896,4902584.000647506,11463117.660980303,38193051.769073255
0,17043842200,16914.171500164775,2648101.887698224,6201632.883302121,20887918.903784085
0,17043842300,12808.571853789323,2060710.5571375296,5010254.2922677435,16393549.587805612
0,17043842400,30900.320678128617,4706181.628374766,10992592.869133012,36801766.28961697
0,17043842500,9405.821774337493,1479270.4818485444,3458068.9648772296,11624674.771946106
0,17043842601,19101.567580173036,3037854.8457797254,7131029.945086016,23967957.206001606
0,17043842602,19866.45253259266,3146498.1929610632,7379379.434760753,24801070.247845147
0,17043842603,35355.90703501433,5464335.493338107,12821738.737066505,42781193.724665806
0,17043842604,22678.928908659564,3647998.370234191,8572489.408547556,28835174.233852863
0,17043842605,21453.99354993146,3384402.132382785,7941506.7408509785,26742278.41171822
0,17043842702,43040.146282659,6603621.615302458,15461406.231536224,51743670.00598754
0,17043842703,21763.383785403443,3395050.334662323,7959431.066906219,26720890.512381595
0,17043842704,45695.927255572904,7013162.166327016,16429159.263061134,54825221.37828441
0,17043842706,18433.749863070505,2984009.2365729664,7020184.991155385,23644971.02146174
0,17043842708,3753.50089503092,703046.5322529969,1670426.1867799365,5670463.597076708
0,17043842709,10217.654795151813,1764180.7133098133,4170193.955711032,14141914.413089037
0,17043842710,17482.987010701876,2842142.4057993125,6694195.388497085,22527740.718897853
0,17043842711,6440.747766815136,1090513.578624517,2565930.614143717,8661549.2423408
0,17043842800,16227.951905029044,2530503.8128165626,5935074.5687980335,19901833.771379456
0,17043842900,22177.671088036663,3531080.6443489455,8323456.476908181,27754941.27461218
0,17043843000,11786.008469367122,1908631.8220960498,4497603.402350341,15107795.696340485
0,17043843100,5396.023879687619,987544.0037360172,2368181.6655969736,7997931.0826224685
0,17043843200,12136.410995769724,2056672.7047766533,4873727.198596644,16397845.111494426
0,17043843301,5701.524064289143,996803.3471384513,2365577.8074020767,7938317.785853037
0,17043843302,3602.8894342193826,663786.5582708498,1581687.7139788936,5369946.367915589
0,17043843400,8628.803281927936,1488201.730127915,3520323.1741665113,11891363.525860593
0,17043843500,22920.965797857367,3708771.369511592,8742138.97629701,29297373.674653802
0,17043843601,7824.989231474202,1377294.6179979686,3263378.943447093,11071717.800184563
0,17043843602,5815.142888772633,1036535.4096966219,2461698.45018624,8348212.992627996
0,17043843700,10503.125366675986,1781042.451735092,4223512.693940113,14214655.648832003
0,17043843800,11596.50203183321,1987566.6059816254,4715804.1575342575,15884712.52318649
0,17043843900,10205.541262451083,1626153.9866523584,3833715.9801812787,12834068.318491066
0,17043844001,6628.94218553976,1082791.7353516005,2550398.61951815,8589858.911851086
0,17043844002,11175.53178749998,1751544.0930519302,4116137.3855373394,13777892.493331248
0,17043844100,11175.436232023572,1805381.873779651,4245345.407681941,14298614.1744818
0,17043844201,23095.069273798857,3719919.71299459,8773829.007951152,29414670.70588444
0,17043844202,4473.741330878928,802504.0344735334,1905481.7326581336,6446279.8915063115
0,17043844301,42814.85482388457,6636553.95909427,15588901.158851834,51969056.62641244
0,17043844304,52166.46363081782,8042603.776528513,18865704.86286046,62967137.28386352
0,17043844305,21168.90183011109,3509125.4475071384,8288431.780485284,27786395.68660309
0,17043844306,41001.60780310896,6435358.9584517805,15190421.893846247,50655178.18921921
0,17043844307,9529.345212771721,1660105.8557211026,3970613.0936038345,13373365.63155349
0,17043844401,12580.482407966942,2024375.7415435363,4763410.894689243,16017145.61921467
0,17043844402,18552.578826998404,2932768.755308804,6925009.632099603,23117077.03596604
0,17043844501,3812.031055338547,662573.739210019,1567593.324335509,5315506.455492367
0,17043844502,5869.958442220923,1015478.0478968427,2416646.4558263263,8118240.833717927
0,17043844601,7560.936889224839,1234664.5539193437,2924941.1468722518,9773640.78658939
0,17043844602,24668.263379379867,3822840.4036748684,8971034.5433043,29971046.948173944
0,17043844701,11715.12654907207,1963659.607477359,4625690.017507427,15476331.416392988
0,17043844702,27405.18394783206,4178721.0283381846,9785139.45001677,32352028.340196706
0,17043844801,7740.213504654678,1344299.5060177394,3182893.042831498,10742282.990640966
0,17043844802,8603.603036809545,1463194.4671102685,3459529.3924772963,11689307.955259206
0,17043844901,4518.190328984465,790330.4259515203,1873158.3791458337,6315293.2493358385
0,17043844902,10322.966878603922,1690081.4386470593,3981592.3922504005,13333313.067542272
0,17043845000,13800.513378957668,2212929.2108238447,5205171.764878096,17445084.635819595
0,17043845100,26752.248028948274,4048601.818864346,9484683.685095433,31625445.697277457
0,17043845200,5290.215738833494,903083.0101621312,2134626.3726416035,7177302.696644753
0,17043845300,2723.732894196343,464853.90246609366,1095683.9186319332,3693226.010243764
0,17043845401,9428.913837655304,1556123.3031334574,3676037.3830472627,12354796.075023528
0,17043845402,4155.630126498139,712760.0730939932,1683781.062270805,5681368.135574487
0,17043845502,29728.33884627916,4760613.906941494,11219057.058284946,37193684.4016881
0,17043845505,26914.977926080912,4373488.134839975,10297351.332433904,34263836.55795191
0,17043845506,16252.905183562074,2725797.5604420425,6445345.821577224,21469644.92305688
0,17043845507,7332.183282215453,1278477.229041698,3023954.0767913964,10199307.678579979
0,17043845508,7589.424597159406,1330654.472019527,3150975.8435964473,10629105.484535228
0,17043845509,12355.476158278228,2127892.98204647,5027355.48110804,16838476.57189923
0,17043845510,20103.749485988017,3187558.62027892,7485152.301788115,25015051.39817386
0,17043845601,22757.85064003388,3736599.918604887,8819771.365837019,29444526.460989617
0,17043845602,16401.670894059127,2623463.7709495593,6160323.608519237,20702346.196926992
0,17043845701,10833.951065555293,1812900.6873159125,4278278.546115579,14375721.128933605
0,17043845702,17008.865515591202,2724065.394534629,6386412.893982161,21433514.100612372
0,17043845703,43491.25427558045,6791920.057292354,15954809.230314488,52897297.20143632
0,17043845704,29293.711266527585,4668487.978740434,10993644.43279832,36703535.12670711
0,17043845802,10988.717142207146,1815240.3282131143,4287146.849964982,14352349.097616715
