,FIPS,exposure1,exposure2,exposure3,exposure4
0,17163503203,2.453349049280423,2.453349049280423,2.450519359605832,2.453543399213423
0,17163503211,2.7369895061882787,2.7369895061882787,2.7325475854309778,2.737956151699745
0,17163503301,2.827738760628406,2.827738760628406,2.825404084099829,2.828247738871153
0,17163503304,2.9510545813476026,2.9510545813476035,2.948424314907963,2.9515502616946097
0,17163503322,2.85731279585194,2.8573127958519398,2.8541084849620457,2.857818086875479
0,17163503323,2.761148983003637,2.761148983003638,2.759561112378512,2.761498863596214
0,17163503324,2.8608773793117566,2.860877379311757,2.8568678468698927,2.863360627523271
0,17163503332,2.9844584372206064,2.984458437220607,2.9823227783628066,2.9859969287630928
0,17163503334,3.0966345713851013,3.0966345713851013,3.0931269238252046,3.098193710001158
0,17163503402,2.9662667102608817,2.9662667102608817,2.9648027354593913,2.970542283710044
0,17163503404,3.0144451177397618,3.0144451177397618,3.007131359355369,3.01583474194162
0,17163503411,2.803667909763758,2.803667909763758,2.7964246570265137,2.804981569838352
0,17163503412,3.113529508232053,3.1135295082320535,3.116612654426797,3.112899751383499
0,17163503413,2.9653949182780175,2.965394918278017,2.964156747268396,2.970539364746479
0,17163503414,2.97168227003441,2.9716822700344103,2.965574135599681,2.972694598968059
0,17163503800,1.3321790402101223,1.3321790402101223,1.3321790402101223,1.3321790402101223
0,17163503903,2.598150830707413,2.5981508307074135,2.5811991084346233,2.6029066931830194
0,17163503904,3.1732559276187025,3.1732559276187025,3.1773514806772325,3.178373778790686
0,17163503905,2.038694503877748,2.038694503877748,2.035683652313704,2.039039557078716
0,17163503906,2.218468476245739,2.218468476245738,2.227093652648694,2.2220334182166654
0,17163504001,2.473787558602695,2.473787558602695,2.4640825131672934,2.472759231843627
0,17163504002,2.1894836400364617,2.1894836400364617,2.1915993836241445,2.1934773238674805
0,17163504302,2.1885895636238364,2.1885895636238364,2.1888874771413205,2.1909051107067126
0,17163504303,1.8585426925058413,1.8585426925058413,1.8625927923030672,1.8614102075876222
0,17163504351,2.557063022408958,2.557063022408958,2.553449689736524,2.557828802940674
0,17163504352,2.2504461840232377,2.2504461840232377,2.2430383370008427,2.2517085526649563
0,17163504353,2.6647932901956946,2.6647932901956946,2.6584792464608094,2.666970997017225
0,17163504354,2.7729551403126997,2.7729551403126997,2.7661295697883723,2.7743163356056506
0,17163504355,2.4682172777910223,2.4682172777910223,2.465666586492919,2.4692058959791137
0,17163504500,2.397338615298583,2.397338615298583,2.396626805132267,2.3994262047560913
0,17163504600,1.7924219077705468,1.7924219077705466,1.7878907680603078,1.79374122195209
0,17167000100,2.549083793728729,2.549083793728729,2.552699295337879,2.5522254408447056
0,17167000201,2.512832382951766,2.512832382951766,2.512832382951766,2.512832382951766
0,17167000202,2.4074246882749817,2.4074246882749817,2.412014909235877,2.4109211262881103
0,17167000300,1.7393243479526945,1.739324347952695,1.7393243479526945,1.7393243479526945
0,17167000400,1.9584009204796535,1.9584009204796535,1.9584009204796535,1.9584009204796526
0,17167000501,2.501705157524947,2.501705157524947,2.504790268194998,2.5049498508622743
0,17167000503,2.315315551425062,2.315315551425062,2.315315551425062,2.3153155514250625
0,17167000504,2.36949649283816,2.36949649283816,2.3700481002458678,2.368247082777242
0,17167000600,2.1588835119194107,2.1588835119194107,2.1593226046637928,2.1593281634876966
0,17167000700,2.440195558395686,2.440195558395686,2.440195558395686,2.440195558395686
0,17167000800,2.0459120683930814,2.0459120683930814,2.0459120683930814,2.045912068393081
0,17167000900,2.3260091144978223,2.3260091144978223,2.3269198491918486,2.326931314922492
0,17167001001,2.2909776663892214,2.2909776663892214,2.2931262145614317,2.291672353858781
0,17167001003,2.452724738835048,2.452724738835048,2.457081572404655,2.458517203978776
0,17167001004,2.552826813555402,2.552826813555402,2.553858348763173,2.55597584079068
0,17167001100,1.963822512750838,1.9638225127508382,1.9640791805784985,1.9640824402952246
0,17167001200,2.297102245956,2.297102245956,2.3058387124633195,2.2985340081275853
0,17167001300,2.179115105650765,2.179115105650765,2.1795916782219447,2.179597708374834
0,17167001400,1.922527768452082,1.922527768452082,1.9264148193460167,1.9284959237392933
0,17167001500,2.0148112914751244,2.014811291475124,2.01121525039545,2.0150873632649784
0,17167001600,2.710060319294393,2.710060319294393,2.712171958759895,2.712063759683575
0,17167001700,1.1339286971565758,1.1339286971565758,1.1448755379384563,1.1456874498574543
0,17167001800,2.3340370524488794,2.3340370524488794,2.3336827858431572,2.3303956726665334
0,17167001900,2.311176180751485,2.311176180751486,2.3113652919558225,2.3113676933358906
0,17167002000,2.143046832508178,2.143046832508178,2.1434412528812437,2.1424529777021037
0,17167002100,2.142169354064783,2.142169354064783,2.143983972490145,2.1441291346861786
0,17167002200,2.5144723879155966,2.5144723879155966,2.5221620287362927,2.521293827252264
0,17167002300,1.9716770585583112,1.9716770585583114,1.969397866617257,1.973197625175994
0,17167002400,2.696988883141495,2.6969888831414943,2.7027327750608188,2.699696407820682
0,17167002500,2.5965072387540853,2.596507238754085,2.6011705576130284,2.6013406389109983
0,17167002600,2.4539403275754346,2.4539403275754346,2.4539403275754346,2.4539403275754346
0,17167002700,2.1873521382481975,2.187352138248198,2.198617620589238,2.190980856876891
0,17167002801,2.7890651669799045,2.7890651669799045,2.7985962018359447,2.7938884706477722
0,17167002802,2.9139424577680515,2.9139424577680515,2.9238905637505304,2.9166440135640013
