,RESIDENCE,WORKPLACE,JOBS
139,17001001001,17001010400,1188.2795793163891
140,17001001001,17001010600,288.0677768039731
141,17001001001,17009970500,17.008
142,17001001001,17095000400,18.5
143,17001001001,17115001000,6.3076923076923075
144,17001001001,17149952700,1271.3333333333333
145,17001001001,17167001400,12.653846153846153
146,17001001002,17001000100,1728.4066608238386
147,17001001002,17001000201,288.0677768039731
148,17001001002,17001000202,144.03388840198656
149,17001001002,17001000400,252.05930470347647
150,17001001002,17001000500,2880.6777680397313
151,17001001002,17001000600,2700.635407537248
152,17001001002,17001000700,2124.499853929302
153,17001001002,17001000800,288.0677768039731
154,17001001002,17001000900,72.01694420099328
155,17001001002,17001001001,72.01694420099328
156,17001001002,17001001002,540.1270815074496
157,17001001002,17001001100,1440.3388840198656
158,17001001002,17001010400,936.2202746129126
159,17001001002,17001010500,72.01694420099328
160,17001001002,17001010600,432.10166520595965
161,17001001002,17009970500,21.259999999999998
162,17001001002,17019001203,5.0
163,17001001002,17109010500,142.4
164,17001001002,17115001000,6.3076923076923075
165,17001001002,17137952000,94.33333333333333
166,17001001002,17167002000,12.653846153846153
167,17001001002,17167002900,12.653846153846153
168,17001001002,17179021000,15.600000000000001
169,17001001100,17001000100,5257.236926672509
170,17001001100,17001000201,864.2033304119193
171,17001001100,17001000202,828.1948583114228
172,17001001100,17001000400,792.1863862109261
173,17001001100,17001000500,10838.550102249488
174,17001001100,17001000600,7165.685947998832
175,17001001100,17001000700,7453.753724802805
176,17001001100,17001000800,1008.2372188139059
177,17001001100,17001001001,288.0677768039731
178,17001001100,17001001002,900.2118025124159
179,17001001100,17001001100,6517.5334501898915
180,17001001100,17001010100,72.01694420099328
181,17001001100,17001010200,144.03388840198656
182,17001001100,17001010300,72.01694420099328
183,17001001100,17001010400,1656.3897166228455
184,17001001100,17001010500,72.01694420099328
185,17001001100,17001010600,828.1948583114228
186,17001001100,17009970500,119.056
187,17001001100,17115001000,6.3076923076923075
188,17001001100,17137951900,94.33333333333333
189,17001001100,17149952500,635.6666666666666
190,17001001100,17167000501,12.653846153846153
191,17001001100,17167001900,37.96153846153846
192,17001001100,17179022000,10.4
193,17001010100,17001000100,1044.2456909144025
194,17001010100,17001000400,468.1101373064563
195,17001010100,17001000500,2052.4829097283086
196,17001010100,17001000600,432.10166520595965
197,17001010100,17001000700,684.1609699094362
198,17001010100,17001000800,72.01694420099328
199,17001010100,17001001002,72.01694420099328
200,17001010100,17001001100,288.0677768039731
201,17001010100,17001010100,1080.2541630148992
202,17001010100,17001010200,72.01694420099328
203,17001010100,17001010400,432.10166520595965
204,17001010100,17009970500,12.756
205,17001010100,17109010500,213.60000000000002
206,17001010200,17001000100,72.01694420099328
207,17001010200,17001000201,72.01694420099328
208,17001010200,17001000400,108.02541630148991
209,17001010200,17001000500,612.1440257084429
210,17001010200,17001000700,288.0677768039731
211,17001010200,17001001100,144.03388840198656
212,17001010200,17001010200,720.1694420099328
213,17001010200,17001010400,216.05083260297982
214,17001010200,17009970500,365.67199999999997
215,17001010200,17137951800,94.33333333333333
216,17001010200,17167001900,12.653846153846153
217,17001010200,17167002000,12.653846153846153
218,17001010300,17001000100,1944.4574934268185
219,17001010300,17001000400,360.0847210049664
220,17001010300,17001000500,2664.6269354367514
221,17001010300,17001000600,432.10166520595965
222,17001010300,17001000700,1152.2711072158925
223,17001010300,17001000800,216.05083260297982
224,17001010300,17001001002,288.0677768039731
225,17001010300,17001001100,432.10166520595965
226,17001010300,17001010300,1116.2626351153958
227,17001010300,17001010400,720.1694420099328
228,17001010300,17001010600,432.10166520595965
229,17001010300,17009970500,89.292
230,17001010400,17001000100,3420.8048495471808
231,17001010400,17001000201,216.05083260297982
232,17001010400,17001000202,144.03388840198656
233,17001010400,17001000400,180.0423605024832
234,17001010400,17001000500,2952.6947122407246
235,17001010400,17001000600,1944.4574934268185
236,17001010400,17001000700,2916.6862401402277
237,17001010400,17001000800,144.03388840198656
238,17001010400,17001001001,72.01694420099328
239,17001010400,17001001002,288.0677768039731
240,17001010400,17001001100,612.1440257084429
241,17001010400,17001010200,72.01694420099328
242,17001010400,17001010300,72.01694420099328
243,17001010400,17001010400,1980.4659655273151
244,17001010400,17001010500,180.0423605024832
245,17001010400,17001010600,648.1524978089395
246,17001010400,17009970500,140.316
247,17001010500,17001000100,2304.542214431785
248,17001010500,17001000201,216.05083260297982
249,17001010500,17001000202,360.0847210049664
250,17001010500,17001000400,360.0847210049664
251,17001010500,17001000500,3528.8302658486705
252,17001010500,17001000600,3744.8810984516504
253,17001010500,17001000700,2268.5337423312885
254,17001010500,17001000800,324.07624890446976
255,17001010500,17001001001,72.01694420099328
256,17001010500,17001001002,252.05930470347647
257,17001010500,17001001100,1764.4151329243352
258,17001010500,17001010200,72.01694420099328
259,17001010500,17001010400,936.2202746129126
260,17001010500,17001010500,432.10166520595965
261,17001010500,17001010600,216.05083260297982
262,17001010500,17009970500,8.504
263,17001010500,17057953300,13.666666666666666
264,17001010500,17167002000,12.653846153846153
265,17001010600,17001000100,4969.169149868536
266,17001010600,17001000201,648.1524978089395
267,17001010600,17001000202,288.0677768039731
268,17001010600,17001000400,684.1609699094362
269,17001010600,17001000500,5905.389424481449
270,17001010600,17001000600,4465.050540461583
271,17001010600,17001000700,4321.016652059597
272,17001010600,17001000800,576.1355536079462
273,17001010600,17001000900,216.05083260297982
274,17001010600,17001001002,1620.3812445223489
275,17001010600,17001001100,4357.025124160094
276,17001010600,17001010200,72.01694420099328
277,17001010600,17001010400,1332.3134677183757
278,17001010600,17001010500,252.05930470347647
279,17001010600,17001010600,2232.5252702307916
280,17001010600,17009970500,72.28399999999999
281,17001010600,17019000402,10.0
282,17001010600,17095000500,18.5
283,17001010600,17115001000,15.769230769230768
284,17001010600,17143001600,45.0
285,17001010600,17167000300,12.653846153846153
286,17001010600,17167002000,12.653846153846153
287,17003957600,17003957600,799.59375
288,17003957600,17003957700,533.0625
289,17003957600,17003957800,266.53125
290,17003957600,17003957900,266.53125
291,17003957600,17055040600,8.0
292,17003957600,17167001400,0.0
293,17003957600,17167002000,0.0
294,17003957600,17181950200,68.71428571428571
295,17003957600,17199021000,102.0
296,17003957700,17003957700,1732.453125
297,17003957700,17003957900,266.53125
298,17003957700,17167001900,0.0
299,17003957700,17181950300,68.71428571428571
300,17003957700,17181950400,171.78571428571428
301,17003957800,17003957800,1998.984375
302,17003957800,17003957900,1066.125
303,17003957800,17153971000,430.0
304,17003957800,17181950400,68.71428571428571
305,17003957900,17003957800,1332.65625
306,17003957900,17003957900,266.53125
307,17003957900,17077011700,109.0
308,17003957900,17081050700,5.0
309,17003957900,17143003200,0.0
310,17003957900,17151971300,2.0
311,17003957900,17153971000,430.0
312,17003957900,17181950300,103.07142857142856
313,17005951200,17005951200,437.8019417475728
314,17005951200,17005951300,5910.326213592233
315,17005951200,17029000400,7.0
316,17005951200,17051950800,268.875
317,17005951200,17117957200,116.5
318,17005951200,17135957600,682.5
319,17005951200,17167002000,10.1
320,17005951300,17005951200,364.8349514563107
321,17005951300,17005951300,24152.073786407767
322,17005951300,17005951400,145.93398058252427
323,17005951300,17027900300,945.0
324,17005951300,17027900402,945.0
325,17005951300,17029000300,7.0
326,17005951300,17029001200,7.0
327,17005951300,17031243300,9.0
328,17005951300,17049950600,297.0
329,17005951300,17051950800,1075.5
330,17005951300,17117956400,116.5
331,17005951300,17119400801,275.2
332,17005951300,17119403101,275.2
333,17005951300,17119403601,688.0
334,17005951300,17119403802,275.2
335,17005951300,17135957900,682.5
336,17005951300,17167000300,10.1
337,17005951300,17167001200,10.1
338,17005951300,17167001400,10.1
339,17005951300,17167002000,30.299999999999997
340,17005951300,17167002900,10.1
341,17005951400,17005951300,2261.9766990291264
342,17005951400,17005951400,145.93398058252427
343,17005951400,17029000300,7.0
344,17005951400,17051950900,268.875
345,17005951400,17119403802,275.2
346,17005951500,17005951300,3721.3165048543688
347,17005951500,17005951500,437.8019417475728
348,17005951500,17051950800,268.875
349,17005951500,17051951000,268.875
350,17005951500,17119403601,2476.7999999999997
351,17005951500,17119403604,550.4
352,17005951500,17167001300,10.1
353,17005951500,17167002000,10.1
354,17007010100,17007010100,2509.9575371549895
355,17007010100,17007010200,8784.851380042463
356,17007010100,17007010300,4768.91932059448
357,17007010100,17007010400,2928.2837933474875
358,17007010100,17007010500,501.9915074309979
359,17007010100,17031803800,250.1818181818182
360,17007010100,17031804201,250.1818181818182
361,17007010100,17031805111,250.1818181818182
362,17007010100,17031820902,250.1818181818182
363,17007010100,17031980000,250.1818181818182
364,17007010100,17037000100,404.8
365,17007010100,17037001002,404.8
366,17007010100,17089850702,758.3333333333334
367,17007010100,17089851910,758.3333333333334
368,17007010100,17097864802,172.0
369,17007010100,17111870902,111.4074074074074
370,17007010100,17111870904,111.4074074074074
371,17007010100,17111871003,111.4074074074074
372,17007010100,17111871500,111.4074074074074
373,17007010100,17141961100,310.0
374,17007010100,17201000105,355.3892365456821
375,17007010100,17201000507,236.9261576971214
376,17007010100,17201000510,118.4630788485607
377,17007010100,17201000511,118.4630788485607
378,17007010100,17201000512,236.9261576971214
379,17007010100,17201000513,355.3892365456821
380,17007010100,17201000600,177.69461827284104
381,17007010100,17201001000,592.3153942428034
382,17007010100,17201001300,118.4630788485607
383,17007010100,17201001500,118.4630788485607
384,17007010100,17201002000,118.4630788485607
385,17007010100,17201002200,118.4630788485607
386,17007010100,17201002900,118.4630788485607
387,17007010100,17201003708,236.9261576971214
388,17007010100,17201003709,118.4630788485607
389,17007010100,17201003711,473.8523153942428
