"","Origin.Zone.ID","Destination.ID","Traffic.V"
"1",31,31,12799923
"2",43,43,2213413
"3",197,197,1868685
"4",97,97,1645530
"5",201,201,913605
"6",89,89,911687
"7",111,111,837315
"8",19,19,766080
"9",119,119,640109
"10",163,163,553333
"11",167,167,544022
"12",113,113,511067
"13",43,31,465912
"14",31,43,462183
"15",179,179,335592
"16",143,143,328297
"17",161,161,321180
"18",91,91,285226
"19",99,99,284686
"20",115,115,264224
"21",31,197,263030
"22",197,31,257863
"23",37,37,256529
"24",31,97,251564
"25",97,31,250160
"26",183,183,224750
"27",93,93,222918
"28",1,1,208807
"29",43,197,188232
"30",197,43,184135
"31",95,95,161274
"32",73,73,157433
"33",195,195,156223
"34",199,199,146951
"35",77,77,142477
"36",29,29,141518
"37",177,177,123607
"38",141,141,119257
"39",43,89,115606
"40",89,43,114546
"41",63,63,114208
"42",103,103,104359
"43",7,7,102447
"44",81,81,96961
"45",89,31,95832
"46",31,89,95325
"47",49,49,90455
"48",109,109,82739
"49",55,55,81704
"50",27,27,81282
"51",157,157,76987
"52",137,137,75424
"53",105,105,75422
"54",121,121,73846
"55",133,133,72600
"56",117,117,72360
"57",89,111,69483
"58",57,57,68488
"59",21,21,68439
"60",111,89,67095
"61",203,203,66779
"62",11,11,66155
"63",165,165,65182
"64",107,107,64780
"65",97,111,61970
"66",143,179,61815
"67",135,135,59671
"68",111,97,59506
"69",179,143,58072
"70",75,75,57903
"71",89,93,51205
"72",93,89,50801
"73",197,93,47693
"74",93,197,46481
"75",31,111,45016
"76",51,51,44373
"77",111,31,44276
"78",187,187,44000
"79",159,159,43964
"80",201,7,43787
"81",163,119,43225
"82",119,163,42963
"83",33,33,42691
"84",41,41,41137
"85",7,201,41131
"86",85,85,40411
"87",23,23,38868
"88",45,45,37985
"89",39,39,37856
"90",145,145,37674
"91",197,63,35470
"92",63,197,35372
"93",53,53,35356
"94",181,181,35192
"95",191,191,35019
"96",83,83,34238
"97",193,193,33482
"98",25,25,32354
"99",5,5,30420
"100",147,147,29333
"101",43,93,29188
"102",173,173,28805
"103",93,43,28680
"104",125,125,27921
"105",185,185,26029
"106",149,149,25770
"107",189,189,25154
"108",15,15,24980
"109",101,101,24080
"110",67,67,23737
"111",17,17,23580
"112",131,131,22230
"113",127,127,22020
"114",139,139,19879
"115",161,73,19430
"116",89,197,18741
"117",87,87,18714
"118",197,89,18690
"119",123,123,18183
"120",103,195,16869
"121",129,129,16170
"122",37,89,15457
"123",179,203,15449
"124",97,43,15300
"125",43,97,15256
"126",199,77,15051
"127",201,141,15038
"128",89,37,14990
"129",61,61,14565
"130",91,197,14305
"131",77,199,14295
"132",203,179,14090
"133",99,11,14085
"134",73,161,14055
"135",141,201,14001
"136",79,79,13957
"137",197,91,13273
"138",11,99,13235
"139",65,65,13196
"140",121,27,12287
"141",27,121,11247
"142",169,169,11240
"143",183,19,10972
"144",35,35,10607
"145",163,133,10423
"146",133,163,10374
"147",9,9,10126
"148",55,199,10067
"149",199,55,9969
"150",13,13,9405
"151",195,103,9390
"152",119,117,9357
"153",47,47,9073
"154",37,93,8890
"155",27,163,8874
"156",163,27,8809
"157",155,155,8760
"158",93,37,8743
"159",117,119,8711
"160",103,141,8582
"161",143,203,8315
"162",93,31,8231
"163",31,93,8041
"164",119,83,8037
"165",111,43,7973
"166",91,31,7928
"167",43,111,7886
"168",203,143,7882
"169",19,183,7856
"170",141,103,7825
"171",19,147,7580
"172",59,59,7499
"173",97,89,7363
"174",31,91,7358
"175",89,97,7268
"176",75,91,7142
"177",91,75,7076
"178",201,177,7052
"179",83,119,6939
"180",177,201,6870
"181",71,71,6788
"182",147,19,6621
"183",19,41,6509
"184",201,31,6382
"185",3,3,6332
"186",113,203,6321
"187",167,129,6222
"188",37,99,6049
"189",203,113,6041
"190",95,187,6027
"191",113,179,5983
"192",187,95,5935
"193",179,113,5904
"194",175,175,5894
"195",129,167,5804
"196",41,19,5745
"197",99,37,5681
"198",171,171,5669
"199",69,69,5611
"200",153,153,5599
"201",19,53,5526
"202",31,201,5425
"203",167,21,5421
"204",99,105,5406
"205",53,19,5261
"206",105,99,5227
"207",93,99,5208
"208",161,131,5198
"209",131,161,5134
"210",21,167,5130
"211",117,135,5018
"212",141,37,4953
"213",81,121,4925
"214",113,105,4862
"215",135,117,4858
"216",143,57,4851
"217",37,141,4776
"218",201,111,4765
"219",99,93,4752
"220",7,111,4734
"221",27,119,4706
"222",57,143,4695
"223",167,117,4683
"224",99,63,4636
"225",167,137,4609
"226",105,113,4607
"227",63,99,4601
"228",37,43,4588
"229",119,27,4587
"230",117,167,4482
"231",43,37,4311
"232",81,55,4291
"233",111,7,4266
"234",157,163,4214
"235",163,157,4210
"236",119,5,4193
"237",151,151,4165
"238",115,167,4162
"239",111,201,4050
"240",113,39,4036
"241",167,115,4018
"242",37,31,4000
"243",31,37,3984
"244",19,113,3939
"245",39,113,3935
"246",93,63,3869
"247",77,145,3801
"248",63,31,3767
"249",199,87,3754
"250",31,63,3744
"251",55,81,3719
"252",5,119,3705
"253",63,93,3699
"254",145,77,3674
"255",157,133,3545
"256",199,165,3540
"257",121,81,3512
"258",197,99,3511
"259",201,37,3505
"260",137,167,3483
"261",133,157,3477
"262",99,197,3425
"263",113,19,3402
"264",197,97,3394
"265",97,197,3354
"266",87,199,3324
"267",167,107,3267
"268",99,155,3245
"269",95,73,3198
"270",165,199,3188
"271",37,201,3136
"272",155,99,3113
"273",115,147,3103
"274",107,167,3053
"275",41,29,3034
"276",21,173,3026
"277",179,125,3011
"278",147,115,3009
"279",201,89,2995
"280",39,115,2977
"281",53,75,2971
"282",115,39,2970
"283",173,21,2970
"284",177,141,2968
"285",29,41,2934
"286",143,113,2913
"287",51,49,2888
"288",143,123,2858
"289",143,95,2852
"290",113,143,2843
"291",141,177,2829
"292",49,51,2825
"293",113,107,2813
"294",115,139,2807
"295",77,181,2755
"296",125,179,2751
"297",41,139,2751
"298",107,113,2698
"299",139,41,2681
"300",29,139,2680
"301",89,201,2651
"302",139,115,2626
"303",11,73,2624
"304",75,53,2603
"305",161,195,2600
"306",123,143,2588
"307",141,195,2529
"308",29,35,2525
"309",49,173,2519
"310",15,195,2516
"311",115,21,2471
"312",173,49,2460
"313",95,143,2429
"314",181,77,2422
"315",139,29,2420
"316",167,135,2408
"317",189,27,2377
"318",145,157,2331
"319",189,163,2326
"320",115,173,2324
"321",105,63,2307
"322",35,29,2304
"323",27,189,2285
"324",21,115,2254
"325",7,31,2214
"326",31,7,2206
"327",73,95,2206
"328",29,49,2204
"329",183,75,2198
"330",163,189,2150
"331",173,115,2147
"332",179,57,2141
"333",165,59,2139
"334",83,117,2137
"335",157,145,2121
"336",19,31,2120
"337",135,167,2108
"338",63,105,2100
"339",37,111,2091
"340",117,83,2079
"341",19,115,2070
"342",123,203,2050
"343",55,77,2043
"344",19,29,2034
"345",203,123,2033
"346",85,177,2028
"347",177,15,2001
"348",57,179,1996
"349",177,85,1995
"350",49,35,1991
"351",103,99,1988
"352",17,137,1973
"353",59,165,1969
"354",49,29,1949
"355",111,37,1942
"356",7,89,1936
"357",11,155,1921
"358",35,49,1919
"359",137,171,1910
"360",195,161,1895
"361",171,137,1891
"362",43,63,1882
"363",63,43,1874
"364",73,11,1867
"365",115,19,1865
"366",51,5,1864
"367",81,191,1863
"368",99,31,1857
"369",19,39,1849
"370",31,99,1847
"371",67,1,1842
"372",19,75,1830
"373",155,11,1809
"374",57,95,1806
"375",77,55,1797
"376",195,15,1792
"377",109,57,1791
"378",29,19,1785
"379",121,51,1776
"380",15,177,1767
"381",81,189,1767
"382",83,61,1762
"383",113,31,1753
"384",123,99,1747
"385",99,103,1743
"386",5,51,1740
"387",89,7,1737
"388",99,123,1737
"389",49,79,1729
"390",77,157,1721
"391",103,37,1716
"392",57,109,1705
"393",137,17,1684
"394",175,73,1674
"395",119,135,1661
"396",95,57,1657
"397",7,37,1631
"398",201,43,1624
"399",79,49,1619
"400",167,17,1613
"401",1,67,1586
"402",39,19,1572
"403",75,19,1571
"404",55,145,1552
"405",115,113,1551
"406",149,1,1551
"407",27,5,1535
"408",135,119,1529
"409",113,167,1528
"410",51,121,1521
"411",31,113,1519
"412",37,103,1514
"413",99,43,1505
"414",31,19,1504
"415",157,77,1502
"416",113,115,1494
"417",29,173,1492
"418",5,27,1491
"419",195,141,1480
"420",37,197,1466
"421",21,135,1458
"422",37,7,1454
"423",1,149,1453
"424",43,201,1449
"425",167,113,1447
"426",45,23,1442
"427",109,67,1422
"428",57,125,1421
"429",121,189,1419
"430",61,83,1419
"431",125,57,1418
"432",25,191,1417
"433",197,37,1415
"434",147,41,1402
"435",145,55,1392
"436",43,99,1379
"437",41,147,1372
"438",73,175,1372
"439",81,65,1358
"440",199,181,1355
"441",25,49,1355
"442",17,167,1354
"443",173,29,1343
"444",23,45,1339
"445",189,81,1338
"446",197,111,1325
"447",111,197,1320
"448",115,107,1318
"449",45,29,1317
"450",67,109,1314
"451",61,137,1305
"452",189,121,1303
"453",99,89,1299
"454",135,21,1298
"455",75,183,1296
"456",119,133,1289
"457",191,25,1288
"458",103,201,1282
"459",133,119,1281
"460",143,175,1273
"461",191,81,1262
"462",81,199,1252
"463",201,103,1246
"464",89,99,1244
"465",169,17,1238
"466",17,169,1233
"467",107,115,1223
"468",197,105,1220
"469",137,61,1217
"470",173,139,1213
"471",81,27,1211
"472",193,47,1203
"473",105,197,1202
"474",179,107,1188
"475",139,173,1186
"476",29,45,1180
"477",47,193,1177
"478",159,25,1168
"479",49,25,1165
"480",25,159,1144
"481",147,39,1134
"482",63,91,1133
"483",125,107,1132
"484",39,147,1131
"485",145,189,1128
"486",91,63,1123
"487",107,179,1115
"488",183,45,1112
"489",65,81,1110
"490",189,145,1109
"491",189,157,1094
"492",159,101,1093
"493",181,199,1093
"494",101,159,1092
"495",107,125,1085
"496",135,5,1082
"497",33,101,1082
"498",33,23,1079
"499",113,197,1076
"500",199,81,1076
"501",23,35,1069
"502",197,113,1066
"503",101,33,1060
"504",5,135,1058
"505",71,187,1054
"506",157,189,1053
"507",23,33,1047
"508",65,193,1042
"509",11,195,1037
"510",143,73,1028
"511",47,185,1022
"512",53,105,1022
"513",109,187,1017
"514",29,23,1014
"515",53,113,1012
"516",165,193,1008
"517",199,145,1006
"518",187,71,1004
"519",185,47,996
"520",23,29,991
"521",165,69,983
"522",113,99,967
"523",7,141,965
"524",35,23,964
"525",119,167,961
"526",167,119,959
"527",193,65,956
"528",9,1,956
"529",193,165,946
"530",47,191,942
"531",141,7,941
"532",159,79,937
"533",81,163,934
"534",191,47,928
"535",141,31,918
"536",105,53,916
"537",103,11,913
"538",181,153,912
"539",113,53,904
"540",175,143,898
"541",73,195,886
"542",1,9,884
"543",145,199,883
"544",109,169,881
"545",99,113,878
"546",195,73,874
"547",131,73,870
"548",179,95,870
"549",141,15,866
"550",187,109,865
"551",95,161,865
"552",27,81,863
"553",153,181,859
"554",87,181,856
"555",203,105,840
"556",69,165,839
"557",51,135,838
"558",179,167,834
"559",187,131,831
"560",11,103,827
"561",167,125,824
"562",45,183,817
"563",55,165,815
"564",181,87,812
"565",125,167,811
"566",169,109,811
"567",161,95,807
"568",105,203,806
"569",31,141,798
"570",201,97,797
"571",19,167,796
"572",91,43,796
"573",33,79,793
"574",39,107,787
"575",167,179,786
"576",79,159,784
"577",203,99,782
"578",89,141,776
"579",121,25,775
"580",135,51,772
"581",193,191,772
"582",165,55,766
"583",141,89,752
"584",25,121,750
"585",131,187,746
"586",95,179,743
"587",163,81,740
"588",55,65,739
"589",3,153,738
"590",95,131,738
"591",15,141,734
"592",107,39,725
"593",43,91,724
"594",91,105,716
"595",73,131,714
"596",195,11,709
"597",81,145,709
"598",99,203,708
"599",201,195,704
"600",105,91,701
"601",201,197,699
"602",153,3,698
"603",65,55,697
"604",167,19,694
"605",185,101,693
"606",191,193,693
"607",113,43,688
"608",97,201,688
"609",83,13,686
"610",85,15,682
"611",117,163,668
"612",131,95,668
"613",109,95,667
"614",75,31,666
"615",79,33,666
"616",19,197,657
"617",169,9,653
"618",119,61,651
"619",43,113,651
"620",63,89,650
"621",89,63,650
"622",121,163,639
"623",123,155,639
"624",7,43,634
"625",101,185,633
"626",197,201,633
"627",143,167,630
"628",163,121,629
"629",13,83,624
"630",73,143,622
"631",9,169,622
"632",123,11,621
"633",117,137,612
"634",163,117,611
"635",201,99,606
"636",31,75,605
"637",47,159,601
"638",121,49,597
"639",35,173,596
"640",105,31,593
"641",155,123,590
"642",43,7,588
"643",115,41,587
"644",41,115,587
"645",95,109,585
"646",167,143,582
"647",141,99,580
"648",159,47,580
"649",61,119,577
"650",173,35,575
"651",149,137,568
"652",119,51,564
"653",19,91,564
"654",179,123,563
"655",11,123,561
"656",31,105,548
"657",173,51,547
"658",75,197,545
"659",143,99,541
"660",51,119,541
"661",99,201,535
"662",167,31,532
"663",15,85,529
"664",51,173,529
"665",137,149,525
"666",145,81,525
"667",123,179,522
"668",187,161,521
"669",23,49,521
"670",49,121,519
"671",137,117,511
"672",165,151,505
"673",125,129,504
"674",87,77,504
"675",19,49,503
"676",77,87,493
"677",129,125,486
"678",67,71,485
"679",193,59,484
"680",31,167,483
"681",197,75,482
"682",59,193,482
"683",117,61,481
"684",197,19,479
"685",99,141,479
"686",147,139,476
"687",75,105,475
"688",105,75,471
"689",183,53,471
"690",163,5,469
"691",177,195,467
"692",45,41,466
"693",19,179,465
"694",87,127,464
"695",29,115,463
"696",165,77,461
"697",151,165,457
"698",5,163,457
"699",99,143,455
"700",127,87,453
"701",41,45,452
"702",19,43,449
"703",141,43,447
"704",161,187,446
"705",165,87,446
"706",103,31,445
"707",71,67,444
"708",143,125,441
"709",165,65,441
"710",65,165,439
"711",147,113,436
"712",49,23,435
"713",143,31,434
"714",61,171,433
"715",115,29,432
"716",125,143,431
"717",57,169,431
"718",127,153,427
"719",163,167,427
"720",129,17,426
"721",167,163,426
"722",19,45,425
"723",91,19,425
"724",195,201,424
"725",19,143,423
"726",61,117,423
"727",43,141,419
"728",87,165,415
"729",3,181,414
"730",113,147,411
"731",7,97,410
"732",143,107,408
"733",179,19,407
"734",77,165,404
"735",109,1,403
"736",31,143,403
"737",49,19,403
"738",97,93,402
"739",139,147,400
"740",171,61,400
"741",11,175,399
"742",181,3,396
"743",169,57,395
"744",179,73,395
"745",17,129,394
"746",65,191,392
"747",81,77,389
"748",153,127,388
"749",143,11,387
"750",31,103,383
"751",37,97,381
"752",93,97,381
"753",9,137,380
"754",125,17,377
"755",163,145,377
"756",45,19,377
"757",27,51,375
"758",107,129,374
"759",143,19,374
"760",157,119,373
"761",119,49,372
"762",127,151,372
"763",9,17,372
"764",91,53,371
"765",97,37,371
"766",113,63,370
"767",149,9,369
"768",159,49,369
"769",183,113,366
"770",19,139,366
"771",103,89,365
"772",191,65,365
"773",51,27,365
"774",145,163,364
"775",83,163,361
"776",193,185,360
"777",37,195,360
"778",87,151,360
"779",137,9,358
"780",53,91,358
"781",97,7,357
"782",163,83,355
"783",185,193,354
"784",175,11,353
"785",151,127,351
"786",119,157,350
"787",107,143,348
"788",187,73,344
"789",53,183,344
"790",179,99,341
"791",189,119,340
"792",9,149,338
"793",17,9,337
"794",113,123,336
"795",49,159,336
"796",11,143,335
"797",123,113,335
"798",103,15,334
"799",31,195,334
"800",89,103,334
"801",149,171,331
"802",35,79,331
"803",103,43,328
"804",167,1,328
"805",63,113,327
"806",197,167,324
"807",51,21,323
"808",49,119,322
"809",21,51,321
"810",151,87,320
"811",179,31,320
"812",199,163,318
"813",43,19,318
"814",99,73,318
"815",77,81,317
"816",199,127,315
"817",19,105,313
"818",93,111,313
"819",129,107,310
"820",81,49,308
"821",119,189,307
"822",141,197,307
"823",141,111,302
"824",167,171,300
"825",111,93,299
"826",167,149,297
"827",81,193,297
"828",1,109,296
"829",163,135,296
"830",43,103,294
"831",17,125,292
"832",77,163,292
"833",139,19,291
"834",85,201,291
"835",31,161,290
"836",153,87,286
"837",171,149,286
"838",163,199,285
"839",185,159,285
"840",163,77,284
"841",195,177,284
"842",31,179,284
"843",121,119,283
"844",167,197,283
"845",15,103,282
"846",99,179,281
"847",183,31,279
"848",87,153,279
"849",11,161,278
"850",191,159,278
"851",77,189,277
"852",81,119,276
"853",135,163,275
"854",79,35,275
"855",33,49,274
"856",33,159,267
"857",143,187,266
"858",197,141,266
"859",105,123,265
"860",105,19,264
"861",111,141,263
"862",11,31,261
"863",1,167,260
"864",13,119,260
"865",201,85,260
"866",123,105,259
"867",179,105,259
"868",55,189,259
"869",57,187,259
"870",127,199,257
"871",61,13,256
"872",159,33,255
"873",177,31,255
"874",113,119,254
"875",119,13,254
"876",161,11,254
"877",7,177,254
"878",99,195,254
"879",73,187,252
"880",167,61,251
"881",177,7,251
"882",143,161,250
"883",171,167,250
"884",23,79,250
"885",25,51,249
"886",161,31,248
"887",73,99,246
"888",149,167,245
"889",163,51,245
"890",167,39,245
"891",173,167,245
"892",193,81,244
"893",187,57,243
"894",189,77,242
"895",195,31,242
"896",159,185,241
"897",41,49,241
"898",95,71,241
"899",119,121,240
"900",13,61,240
"901",49,33,240
"902",201,15,239
"903",43,195,239
"904",105,43,238
"905",159,191,238
"906",5,49,238
"907",179,115,237
"908",105,179,236
"909",113,97,235
"910",119,113,235
"911",55,163,235
"912",73,179,235
"913",61,167,233
"914",71,95,233
"915",115,179,232
"916",151,69,232
"917",167,173,232
"918",187,143,232
"919",183,41,231
"920",31,177,231
"921",49,5,230
"922",81,25,230
"923",99,161,230
"924",103,177,229
"925",131,71,227
"926",195,37,227
"927",51,25,227
"928",71,131,227
"929",39,167,226
"930",51,163,226
"931",1,137,225
"932",31,49,224
"933",123,175,223
"934",143,197,223
"935",169,1,222
"936",199,121,222
"937",201,113,222
"938",103,161,221
"939",79,23,220
"940",81,165,220
"941",137,1,218
"942",177,103,218
"943",183,91,218
"944",19,97,218
"945",29,79,218
"946",161,99,217
"947",197,11,217
"948",69,151,216
"949",97,113,216
"950",183,115,215
"951",199,65,215
"952",43,105,215
"953",113,183,214
"954",49,81,213
"955",11,197,210
"956",31,11,210
"957",113,89,208
"958",65,199,208
"959",89,113,208
"960",19,203,207
"961",49,41,206
"962",163,49,204
"963",37,63,203
"964",15,201,202
"965",201,93,202
"966",93,201,202
"967",113,201,201
"968",121,199,201
"969",1,169,200
"970",115,49,197
"971",143,105,197
"972",53,197,197
"973",119,81,196
"974",185,191,196
"975",75,113,196
"976",13,149,195
"977",197,143,195
"978",115,31,194
"979",165,81,194
"980",189,55,192
"981",197,179,192
"982",49,31,191
"983",91,89,190
"984",179,161,189
"985",191,185,189
"986",199,157,189
"987",49,139,189
"988",49,163,189
"989",79,29,189
"990",161,143,188
"991",195,43,188
"992",7,197,188
"993",143,109,187
"994",43,167,187
"995",49,115,187
"996",109,143,186
"997",105,143,185
"998",171,17,185
"999",117,5,184
"1000",143,115,184
"1001",163,55,184
"1002",17,171,184
"1003",197,7,184
"1004",63,37,184
"1005",115,135,183
"1006",115,143,183
"1007",55,87,183
"1008",113,75,182
"1009",113,91,182
"1010",169,137,182
"1011",67,169,182
"1012",119,197,181
"1013",179,175,181
"1014",5,117,181
"1015",25,81,179
"1016",113,95,178
"1017",119,31,178
"1018",139,49,178
"1019",183,29,178
"1020",149,13,177
"1021",195,99,177
"1022",143,43,176
"1023",31,115,176
"1024",179,197,175
"1025",21,117,175
"1026",53,39,175
"1027",55,121,175
"1028",167,43,174
"1029",197,119,174
"1030",121,191,171
"1031",191,121,171
"1032",59,69,171
"1033",71,109,171
"1034",147,167,170
"1035",161,103,170
"1036",95,113,170
"1037",197,53,169
"1038",55,181,169
"1039",91,113,169
"1040",173,135,167
"1041",199,153,167
"1042",109,71,166
"1043",143,155,166
"1044",89,195,165
"1045",157,199,163
"1046",197,73,163
"1047",137,169,162
"1048",31,73,161
"1049",69,59,161
"1050",91,99,161
"1051",29,21,160
"1052",41,173,160
"1053",55,157,160
"1054",11,63,159
"1055",179,39,159
"1056",21,107,159
"1057",85,31,159
"1058",135,173,157
"1059",63,11,157
"1060",119,21,156
"1061",121,55,156
"1062",157,27,156
"1063",117,21,155
"1064",169,67,155
"1065",25,79,155
"1066",29,51,155
"1067",89,91,155
"1068",39,179,154
"1069",41,183,153
"1070",107,21,152
"1071",203,19,152
"1072",43,143,152
"1073",123,73,151
"1074",103,73,150
"1075",135,115,150
"1076",19,107,150
"1077",197,49,150
"1078",87,55,150
"1079",91,97,150
"1080",95,175,150
"1081",21,29,149
"1082",119,137,148
"1083",179,11,148
"1084",197,161,148
"1085",107,31,147
"1086",109,125,147
"1087",199,49,147
"1088",27,157,146
"1089",183,167,145
"1090",21,49,145
"1091",39,53,145
"1092",141,11,144
"1093",15,161,144
"1094",199,59,144
"1095",147,29,143
"1096",161,15,143
"1097",31,119,143
"1098",59,199,143
"1099",29,167,142
"1100",81,51,142
"1101",97,19,142
"1102",167,147,141
"1103",175,179,141
"1104",51,29,141
"1105",175,123,140
"1106",21,119,140
"1107",31,183,140
"1108",161,179,139
"1109",55,193,139
"1110",103,93,138
"1111",99,91,138
"1112",103,197,137
"1113",105,167,136
"1114",129,137,136
"1115",173,41,136
"1116",199,193,136
"1117",29,147,135
"1118",79,25,135
"1119",11,141,134
"1120",153,199,134
"1121",25,101,134
"1122",41,35,134
"1123",49,197,134
"1124",73,31,134
"1125",93,103,134
"1126",113,125,133
"1127",155,143,133
"1128",201,161,133
"1129",97,91,132
"1130",31,107,131
"1131",43,161,131
"1132",161,197,130
"1133",199,189,129
"1134",31,85,129
"1135",49,21,129
"1136",35,41,128
"1137",113,111,127
"1138",121,5,127
"1139",125,137,127
"1140",157,55,127
"1141",29,31,127
"1142",107,197,126
"1143",19,35,126
"1144",193,199,126
"1145",11,179,125
"1146",119,115,125
"1147",139,21,125
"1148",11,113,124
"1149",115,197,124
"1150",101,79,122
"1151",167,29,122
"1152",31,29,122
"1153",57,167,122
"1154",91,183,122
"1155",179,43,121
"1156",183,197,121
"1157",27,135,121
"1158",91,93,121
"1159",113,135,120
"1160",167,105,120
"1161",19,119,120
"1162",197,195,120
"1163",41,113,120
"1164",113,11,119
"1165",115,137,119
"1166",167,109,119
"1167",29,113,119
"1168",93,91,119
"1169",115,119,118
"1170",175,95,118
"1171",181,55,118
"1172",19,173,118
"1173",35,19,118
"1174",63,97,118
"1175",81,31,118
"1176",19,99,117
"1177",199,151,117
"1178",77,153,117
"1179",99,111,117
"1180",107,19,116
"1181",167,169,116
"1182",167,57,116
"1183",19,89,116
"1184",193,55,116
"1185",125,113,115
"1186",141,161,115
"1187",31,41,115
"1188",77,119,115
"1189",115,183,114
"1190",17,149,114
"1191",97,63,114
"1192",109,167,113
"1193",113,41,113
"1194",147,53,113
"1195",163,113,113
"1196",179,109,113
"1197",199,69,113
"1198",57,113,113
"1199",81,87,113
"1200",111,99,112
"1201",113,29,112
"1202",141,113,112
"1203",197,115,112
"1204",75,49,112
"1205",101,25,111
"1206",121,159,111
"1207",159,29,111
"1208",167,63,110
"1209",21,139,110
"1210",51,81,110
"1211",53,147,110
"1212",109,179,109
"1213",189,133,109
"1214",199,119,109
"1215",113,93,108
"1216",145,27,108
"1217",189,199,108
"1218",29,183,108
"1219",9,109,108
"1220",113,49,107
"1221",125,109,107
"1222",137,119,107
"1223",181,127,107
"1224",73,123,107
"1225",111,113,106
"1226",167,203,106
"1227",169,167,106
"1228",139,167,105
"1229",141,97,105
"1230",167,51,105
"1231",51,167,105
"1232",81,181,105
"1233",115,51,104
"1234",119,19,104
"1235",151,199,104
"1236",183,179,104
"1237",27,133,104
"1238",45,33,104
"1239",107,137,103
"1240",109,73,103
"1241",113,163,103
"1242",165,191,103
"1243",167,49,103
"1244",197,107,103
"1245",7,99,103
"1246",81,157,103
"1247",85,195,103
"1248",93,113,103
"1249",101,23,102
"1250",135,113,102
"1251",161,201,102
"1252",203,31,102
"1253",21,137,102
"1254",21,19,102
"1255",5,121,102
"1256",99,167,102
"1257",113,37,101
"1258",33,35,101
"1259",41,31,101
"1260",49,167,101
"1261",83,137,101
"1262",17,1,100
"1263",179,187,100
"1264",191,165,100
"1265",197,103,100
"1266",197,203,100
"1267",63,167,100
"1268",75,43,100
"1269",87,81,100
"1270",101,47,99
"1271",113,141,99
"1272",133,189,99
"1273",153,77,99
"1274",195,89,99
"1275",23,119,99
"1276",11,43,98
"1277",113,57,98
"1278",113,73,98
"1279",137,129,98
"1280",149,17,98
"1281",161,141,98
"1282",161,43,98
"1283",167,139,98
"1284",203,95,98
"1285",57,203,98
"1286",109,9,97
"1287",203,197,97
"1288",109,161,96
"1289",113,137,96
"1290",119,179,96
"1291",193,159,96
"1292",29,33,96
"1293",47,101,96
"1294",49,75,96
"1295",145,121,95
"1296",183,147,95
"1297",33,29,95
"1298",43,179,95
"1299",159,121,94
"1300",173,19,94
"1301",19,21,94
"1302",81,19,94
"1303",107,119,93
"1304",167,99,93
"1305",179,119,93
"1306",179,63,93
"1307",37,161,93
"1308",41,167,93
"1309",73,103,93
"1310",77,127,93
"1311",79,101,93
"1312",99,19,93
"1313",137,125,92
"1314",187,179,92
"1315",35,33,92
"1316",37,113,92
"1317",97,141,92
"1318",121,145,91
"1319",141,85,91
"1320",141,93,91
"1321",27,145,91
"1322",73,197,91
"1323",11,37,90
"1324",127,181,90
"1325",145,181,90
"1326",177,111,90
"1327",203,155,90
"1328",203,167,90
"1329",31,203,90
"1330",55,59,90
"1331",91,49,90
"1332",1,17,89
"1333",167,9,89
"1334",53,31,89
"1335",119,107,88
"1336",19,63,88
"1337",55,191,88
"1338",127,165,87
"1339",133,27,87
"1340",137,115,87
"1341",143,195,87
"1342",203,57,87
"1343",27,49,87
"1344",35,139,87
"1345",69,199,87
"1346",143,39,86
"1347",161,37,86
"1348",181,145,86
"1349",19,201,86
"1350",49,199,86
"1351",49,27,86
"1352",67,9,86
"1353",9,167,86
"1354",127,77,85
"1355",137,21,85
"1356",137,83,85
"1357",171,1,85
"1358",23,19,85
"1359",95,31,85
"1360",99,7,85
"1361",125,169,84
"1362",143,201,84
"1363",57,17,84
"1364",99,97,84
"1365",103,7,83
"1366",119,199,83
"1367",197,183,83
"1368",33,45,83
"1369",61,149,83
"1370",85,141,83
"1371",89,19,83
"1372",135,27,82
"1373",37,11,82
"1374",51,115,82
"1375",63,73,82
"1376",95,195,82
"1377",95,203,82
"1378",137,107,81
"1379",159,193,81
"1380",19,111,81
"1381",55,49,81
"1382",103,113,80
"1383",109,17,80
"1384",113,161,80
"1385",115,203,80
"1386",145,119,80
"1387",149,61,80
"1388",167,183,80
"1389",177,89,80
"1390",203,11,80
"1391",31,95,80
"1392",43,11,80
"1393",69,87,80
"1394",137,113,79
"1395",49,191,79
"1396",89,177,79
"1397",179,129,78
"1398",23,101,78
"1399",43,75,78
"1400",121,77,77
"1401",135,49,77
"1402",203,115,77
"1403",29,159,77
"1404",63,179,77
"1405",81,127,77
"1406",11,95,76
"1407",119,77,76
"1408",161,109,76
"1409",161,113,76
"1410",163,31,76
"1411",169,125,76
"1412",17,57,76
"1413",19,23,76
"1414",19,51,76
"1415",203,39,76
"1416",23,51,76
"1417",49,113,76
"1418",81,159,76
"1419",95,11,76
"1420",103,143,75
"1421",147,183,75
"1422",49,45,75
"1423",167,41,74
"1424",177,37,74
"1425",195,197,74
"1426",39,203,74
"1427",49,135,74
"1428",55,119,74
"1429",67,187,74
"1430",77,121,74
"1431",81,47,74
"1432",89,161,74
"1433",93,141,74
"1434",111,63,73
"1435",115,53,73
"1436",143,63,73
"1437",187,67,73
"1438",199,191,73
"1439",119,171,72
"1440",161,89,72
"1441",165,127,72
"1442",167,95,72
"1443",191,49,72
"1444",201,167,72
