GEOID,income
17161020100,79482.62400000001
17161020200,57545.928
17161020300,57015.12
17161020400,73002.72200000001
17161020600,33345.674
17161020700,47249.415
17161020800,65652.254
17161020900,58591.640999999996
17161021000,63008.335999999996
17161021100,77729.883
17161021200,76958.55200000001
17161021300,36076.608
17161021400,40199.402
17161021500,79575.964
17161021600,48968.635
17161021700,29845.256
17161021800,85883.945
17161021900,37541.810999999994
17161022000,78266.178
17161022100,64307.32
17161022200,49896.269
17161022300,31383.597
17161022600,46265.804000000004
17161022800,46875.989
17161022900,76901.059
17161023000,89366.484
17161023100,66696.246
17161023200,82348.909
17161023300,33970.539
17161023500,43284.422
17161023600,27585.845
17161023700,48192.485
17161024000,83572.892
17161024101,91949.23799999998
17161024102,76074.17199999999
17161024103,89679.01400000001
17161024200,60047.91
17161024300,54880.32
17161024400,27603.337000000003
17161024500,43705.751000000004
17163500400,19096.915
17163500500,21376.189
17163500900,6736.224
17163501100,29901.16
17163501200,51427.655999999995
17163501300,37939.279
17163501400,25640.238
17163501501,59811.223
17163501502,66776.556
17163501602,49260.88399999999
17163501603,58041.36
17163501604,27618.24
17163501605,73692.215
17163501700,24234.67
17163501800,57311.85400000001
17163501900,63495.299000000006
17163502100,32930.475
17163502200,24850.371
17163502300,20275.722999999998
17163502401,17152.362
17163502404,35404.138999999996
17163502500,21668.976000000002
17163502602,42887.835999999996
17163502603,16071.375
17163502700,18523.75
17163502800,0
17163502900,32826.136
17163503100,59202.372
17163503202,83354.22200000001
17163503203,100978.92300000001
17163503211,81415.131
17163503301,57057.859000000004
17163503304,73072.299
17163503322,78895.518
17163503323,114865.424
17163503324,87436.415
17163503332,70181.22200000001
17163503334,79589.242
17163503402,67758.59899999999
17163503404,125825.06300000001
17163503411,59339.279
17163503412,83074.308
17163503413,61788.917
17163503414,63182.448
17163503800,104143.411
17163503903,118944.92
17163503904,75249.47899999999
17163503905,103452.85899999998
17163503906,77763.99900000001
17163504001,85464.677
17163504002,77062.137
17163504302,62633.255999999994
17163504303,79048.679
17163504351,98382.058
17163504352,85512.50300000001
17163504353,126087.61899999999
17163504354,81677.077
17163504355,115279.105
17163504500,13938.222
17163504600,16599.836
17165955100,21880.79
17165955500,31769.460000000006
17165955600,78547.704
17165955700,70392.229
17165955800,33377.96
17165955900,44144.778000000006
17165956000,41785.24
17165956100,41569.172999999995
17165956200,46892.544
17167000100,54230.602
17167000201,68510.29
17167000202,31741.751999999997
17167000300,37976.575
17167000400,42475.292
17167000501,82091.886
17167000503,54857.56800000001
17167000504,68574.90800000001
17167000600,32197.493000000002
17167000700,41271.421
17167000800,12002.121000000001
17167000900,31988.121
17167001001,93150.21
17167001003,85606.019
17167001004,70822.08
17167001100,42994.778
17167001200,69869.516
17167001300,27650.4
17167001400,0
17167001500,29349.964
17167001600,21582.276
17167001700,21100.513000000003
17167001800,54901.501
17167001900,26710.771999999997
17167002000,115369.58899999998
17167002100,120255.394
17167002200,55075.724
17167002300,26224.576
17167002400,23096.832000000002
17167002500,38258.925
17167002600,45762.32
17167002700,51187.691999999995
17167002801,63126.977
17167002802,4352.816000000001
17167002900,78589.45
17167003000,80017.246
17167003100,116147.74600000001
17167003201,106642.32299999999
17167003202,88261.341
17167003203,106154.314
17167003300,69394.59899999999
17167003400,70724.179
17167003500,80141.605
17167003601,94475.774
17167003602,108819.26699999999
17167003603,103022.847
17167003604,130699.382
17167003700,118331.547
17167003801,49455.635
17167003802,76231.704
17167003901,115224.66299999999
17167003902,99576.37299999999
17167004000,82557.655
17169970100,58831.195
17169970200,45063.115999999995
17169970300,66025.364
17171970600,57277.28399999999
17171970700,72128.234
17173959100,80205.358
17173959200,52505.722
17173959300,47523.560999999994
17173959400,56769.181
17173959500,77367.156
17173959600,53867.58699999999
17175951400,62448.142
17175951500,68084.254
17177000100,71320.055
17177000200,71630.394
17177000300,62014.778
17177000400,76232.027
17177000500,76296.16900000001
17177000600,66420.006
17177000700,30546.631999999998
17177000800,23423.405
17177000900,67648.681
17177001000,74624.522
17177001100,46076.67
17177001200,25237.847999999998
17177001300,37927.617
17179020100,81841.031
17179020301,56377.5
17179020302,63835.42399999999
17179020400,46404.356
17179020500,70141.805
17179020600,58661.203
17179020700,62977.1
17179020800,53459.76
17179020900,48865.875
17179021000,63515.17
17179021101,55830.58
17179021102,69023.561
17179021201,112812.79800000001
17179021202,106205.536
17179021203,75036.86099999999
17179021500,90731.235
17179021603,98639.016
17179021604,73426.25
17179021605,74013.997
17179021606,118311.355
17179021701,86520.765
17179021702,87972.99900000001
17179021801,61716.135
17179021802,68004.826
17179021900,76390.071
17179022000,82228.513
17179022100,75107.89
17179022200,67881.99
17179022300,95208.101
17179022400,65598.538
17181950100,55769.264
17181950200,64906.212
17181950300,53275.901
17181950400,43818.885
17181950500,69099.292
17183000100,12456.454
17183000200,12620.214000000002
17183000300,32699.871
17183000400,21231.565
17183000500,44631.07
17183000600,18600.349000000002
17183000700,72329.761
17183000800,46069.337
17183000900,56444.555
17183001200,47603.305
17183001300,94860.299
17183010100,66717.859
17183010200,49667.445999999996
17183010300,67711.77
17183010400,76440.241
17183010500,46171.490999999995
17183010600,51193.895
17183010701,25245.243
17183010702,75534.065
17183010800,67667.94900000001
17183010900,66670.461
17183011000,36664.307
17183011100,68753.951
17183011200,40741.875
17185957200,62420.60399999999
17185957300,75880.45800000001
17185957400,56219.574
17185957500,50814.43600000001
17187870100,76168.701
17187870200,54880.39399999999
17187870300,87436.648
17187870400,52407.07600000001
17187870500,43973.424000000006
17189950100,68195.322
17189950200,78230.491
17189950300,70377.576
17189950400,75449.953
17191954900,67123.078
17191955000,50725.329
17191955100,55222.164000000004
17191955200,52896.562000000005
17191955300,54508.52
17193958000,33016.104
17193958100,63048.032999999996
17193958200,59309.942
17193958300,56527.169
17193958400,67025.541
17195000100,73776.85500000001
17195000200,75746.37599999999
17195000300,42955.825
17195000400,77011.686
17195000500,70305.648
17195000600,65176.75
17195000700,69343.21
17195000800,69975.757
17195000900,79814.231
17195001000,45380.914
17195001100,60493.992
17195001200,66580.209
17195001300,57542.382000000005
17195001400,64351.432
17195001500,45756.444
17195001600,60746.21400000001
17195001700,51366.514
17195001800,78407.27600000001
17197880105,78980.683
17197880106,77347.912
17197880107,66616.98
17197880109,94508.43699999999
17197880111,77940.074
17197880112,94127.57800000001
17197880113,34017.797
17197880114,48131.304000000004
17197880115,47845.901
17197880116,75989.592
17197880117,70535.082
17197880118,153505.886
17197880119,165073.568
17197880120,115033.381
17197880121,110481.168
17197880202,75904.572
17197880203,81506.946
17197880204,74581.35
17197880303,130814.39700000001
17197880304,175402.93399999998
17197880305,169157.997
17197880306,143766.874
17197880307,93326.405
17197880308,151418.90899999999
17197880309,180056.453
17197880310,126873.975
17197880312,169267.483
17197880313,123968.50200000001
17197880314,154140.36
17197880404,126083.558
17197880408,86474.165
17197880410,96921.936
17197880411,130315.041
17197880412,96243.644
17197880414,83183.898
17197880415,64106.91799999999
17197880416,92799.849
17197880417,81572.517
17197880418,139429.337
17197880419,112869.83
17197880420,96564.851
17197880421,111807.78600000002
17197880502,83998.481
17197880503,62563.117
17197880505,84027.705
17197880507,91848.36099999999
17197880601,106810.77
17197880602,74082.878
17197880701,79169.841
17197880702,50905.86
17197880901,70958.537
17197880903,19979.308
17197880905,57009.820999999996
17197881001,92013.715
17197881002,119077.91600000001
17197881005,111237.62
17197881006,97895.164
17197881007,122072.34199999999
17197881009,110992.367
17197881010,109326.86700000001
17197881011,99406.504
17197881012,103255.99
17197881105,126446.99699999999
17197881107,115588.701
17197881108,107294.787
17197881109,111082.59700000001
17197881111,97327.463
17197881112,120735.978
17197881113,107784.936
17197881115,118255.222
17197881116,133730.802
17197881200,37098.336
17197881301,37471.892
17197881302,44020.038
17197881401,45306.153
17197881402,57925.64599999999
17197881500,67078.19
17197881601,68936.997
17197881603,22577.537999999997
17197881604,44643.38
17197881700,71393.945
17197881800,51934.953
17197881900,25716.313
17197882000,40627.255
17197882100,45138.624
17197882200,49395.934
17197882300,57726.810999999994
17197882400,48647.382000000005
17197882500,44257.03
17197882601,41999.289000000004
17197882602,42630.39
17197882701,91184.595
17197882702,52575.205
17197882801,52564.956
17197882802,40801.915
17197882900,54662.032
17197883000,54566.566
17197883100,47631.897000000004
17197883206,77064.273
17197883208,43122.537000000004
17197883209,92671.94900000001
17197883210,99115.212
17197883211,91180.664
17197883212,126272.314
17197883213,113437.17300000001
17197883214,74380.80900000001
17197883215,102428.28199999999
17197883216,105828.60399999999
17197883303,112621.868
17197883304,89172.165
17197883305,95066.802
17197883306,97408.962
17197883307,95382.034
17197883401,62905.81800000001
17197883402,60399.435999999994
17197883504,98014.526
17197883505,117775.96
17197883507,94237.86300000001
17197883509,95454.998
17197883510,108188.817
17197883511,99616.96800000001
17197883513,109519.01800000001
17197883514,133500.531
17197883515,131443.94199999998
17197883516,139876.503
17197883517,107286.64300000001
17197883519,90299.147
17197883521,131747.42899999997
17197883522,115995.68400000001
17197883602,41334.436
17197883603,62229.9
17197883605,46063.444
17197883606,60949.064000000006
17197883700,70584.282
17197883803,56516.522000000004
17197883804,67329.754
17197883806,92532.69099999999
17197883808,82127.465
17197883809,43819.001
17197883810,86889.40699999999
17197883811,49670.277
17197883902,84861.903
17197883903,94744.37400000001
17197883904,97992.484
17197884003,74369.413
17197884004,63005.874
17197884005,84332.90800000001
17197884006,77046.538
17197884101,66465.09599999999
17197884103,93573.58099999999
17197980000,0
17197980100,0
17199020100,42965.948
17199020201,66076.462
17199020202,78415.519
17199020300,85393.07
17199020400,52360.916000000005
17199020500,50616.754
17199020600,54010.89
17199020700,35701.079
17199020800,66544.069
17199020900,66763.71800000001
17199021000,55508.685
17199021100,38037.443
17199021200,58458.225999999995
17199021300,79014.304
17199021400,79680.63799999999
17201000101,68468.03600000001
17201000103,51407.481
17201000104,54070.413
17201000105,64327.320999999996
17201000200,43771.138
17201000300,52812.75899999999
17201000401,86183.965
17201000402,80515.149
17201000403,65432.828
17201000501,47083.304
17201000502,59188.05
17201000504,89250.52
17201000506,85112.87800000001
17201000507,52654.077000000005
17201000510,126119.24699999999
17201000511,85169.116
17201000512,102157.05900000001
17201000513,79389.152
17201000514,80601.265
17201000600,60875.587
17201000700,70406.726
17201000800,21806.787999999997
17201001000,5851.04
17201001100,23982.24
17201001200,9772.302
17201001300,26581.089
17201001400,49425.558
17201001500,59078.477999999996
17201001600,49718.837999999996
17201001700,49925.702000000005
17201001800,27300.606
17201001900,39005.46600000001
17201002000,35569.810000000005
17201002100,29665.697
17201002200,42242.888
17201002301,43430.342000000004
17201002302,41924.927
17201002400,15972.857999999998
17201002500,36602.722
17201002600,10587.636
17201002700,29612.916
17201002800,38158.314000000006
17201002900,0
17201003000,55068.450999999994
17201003100,24638.655
17201003200,21374.147
17201003300,34956.6
17201003400,43571.115
17201003500,77456.23
17201003601,31709.556
17201003602,30519.835000000006
17201003604,44801.63199999999
17201003605,36061.968
17201003606,51451.015999999996
17201003705,80527.195
17201003706,70821.989
17201003707,52977.926999999996
17201003708,41895.262
17201003709,42454.301999999996
17201003710,81960.416
17201003711,70902.446
17201003801,77402.352
17201003805,81348.095
17201003806,103950.635
17201003807,77459.767
17201003808,68476.00200000001
17201003809,46202.175
17201003901,99075.344
17201003903,123395.755
17201003904,73346.30900000001
17201004001,76647.948
17201004002,74237.405
17201004003,68355.84
17201004100,75807.776
17201004200,89272.045
17201004300,91211.961
17201980000,0
17203030100,69270.63799999999
17203030200,75670.19
17203030300,72505.608
17203030400,84016.90800000001
17203030501,109911.951
17203030502,67081.688
17203030601,69795.87700000001
17203030602,105965.336
17203030700,82897.078
