"","X.x","GEOID","countyFIPS","POPULATION","POP_DENSITY","Shape_Area","NUM_WORKERS","EMPLOYMENT_DENSITY","No..Hospitals","No..Populated.Places","Total.Points.of.Interest","exposure_entropy","ALAND","cases1","cases2","cases3","cases4","income","X.y","exposure1","exposure2","exposure3","exposure4","county_pop","estimate_cases1","estimate_cases2","estimate_cases3","estimate_cases4","estimate_cases1_density","estimate_cases2_density","estimate_cases3_density","estimate_cases4_density","pop_density_class","income_class"
"1887",1886,17031805109,17031,4359,7.58876339808667,9.3289637349e-05,4066635,1.399919108629,0,0,8,3.40600843586855,2573294,408,73516,85971,187602,96883.977,0,0.00428084208985125,0.00265028850209162,0.00442806043662877,0.00355726042322153,5194675,0.34236444050879,61.6893730599123,72.1407189092677,157.422190608652,0.344587093786317,62.0898646735168,72.6090613723124,158.444186197305,"3","4"
"1888",1887,17031811800,17031,5399,8.588292663745,0.000100190673921,4066635,2.779958154555,0,1,9,3.47963451425863,3695328,408,73516,85971,187602,80128.295,0,0.00552700664759316,0.00342496686173755,0.00569166395834633,0.00460016185078509,5194675,0.424048087705198,76.4076451366062,89.352544480646,194.981052327624,0.297208947935464,53.5529730794696,62.6258589778426,136.65929669262,"3","3"
"1889",1888,17031380700,17031,1243,20.5749163888,2.6490640723e-05,4066635,4.94923572025,0,0,9,1.8237935007836,244481,408,73516,85971,187602,39358.683,0,0.000560119032854971,0.000346155015480097,0.00057921202560937,0.000464772103370374,5194675,0.097627666793399,17.5911655685871,20.5714415242532,44.8900626121942,1.03425483777841,186.358526113033,217.931182986882,475.559500188493,"4","1"
"1890",1889,17031770300,17031,7313,7.504540895834,0.000313240558104,4066635,3.7268058291304,0,1,23,3.3358358202465,14379521,408,73516,85971,187602,93730.637,0,0.0151694121593336,0.00945336141992444,0.0156318011631797,0.0126431496438115,5194675,0.574377415333972,103.494926631599,121.028923464894,264.103803606578,0.103455289346216,18.6412231656284,21.7993987264302,47.5696548821784,"3","3"
"1891",1890,17031804603,17031,5581,2.17888412024333,0.000429470660766,4066635,16.9968676246467,0,0,4,3.45567843864715,11859086,408,73516,85971,187602,68373.908,0,0.0192670531824656,0.0120166927771816,0.0198951765595259,0.0160710241684314,5194675,0.438342725964569,78.9833427500277,92.3646139556373,201.553853128444,0.095733150113612,17.2497996660596,20.1722417853366,44.0189471265045,"1","2"
"1892",1891,17031836400,17031,2979,24.6554642849,6.0183434875e-05,4066635,1.90223887271,0,4,13,2.14783535872281,799114,408,73516,85971,187602,48155.166,0,0.00522937062196253,0.00326151604719367,0.00540289172403539,0.00435371359488541,5194675,0.233976524036634,42.1593581889146,49.301950362631,107.584470250786,0.758338856852566,136.642253432287,159.792033976647,348.690897606017,"4","2"
"1893",1892,17031230600,17031,6818,35.2174517515,1.8453321707e-05,4066635,5.027084806682,0,0,6,2.40550977575869,1010886,408,73516,85971,187602,44833.897,0,0.00337928469657109,0.00209978944185678,0.00349531143178146,0.00281029150057525,5194675,0.53549914094722,96.48959521048,112.836756486209,246.227229999952,1.37200710570064,247.216848977178,289.100056088701,630.860973146206,"4","1"
"1894",1893,17031242300,17031,3240,39.93196363605,1.78107734e-05,4066635,18.306787718075,0,0,9,2.6251739106539,328316,408,73516,85971,187602,103243.401,0,0.00322166859428963,0.00199909183647492,0.00332931638772924,0.00267606992325703,5194675,0.254475977804194,45.8530783927772,53.6214565877557,117.010299970643,2.00749516475853,361.723074834285,423.005801003568,923.063989948603,"4","4"
"1895",1894,17031242200,17031,3590,44.42784825875,1.7738688403e-05,4066635,5.48236292971,0,0,4,2.62872780956064,326986,408,73516,85971,187602,139060.163,0,0.00485206619592921,0.00301680824757461,0.00501207713437411,0.00403489872643546,5194675,0.281965666764523,50.8063430339723,59.4138978858158,129.650301510682,2.23340166527043,402.42832554907,470.607290600401,1026.93779217662,"4","4"
"1896",1895,17031032100,17031,7052,83.43253478652,9.361541694e-06,4066635,12.707689717072,0,1,8,3.092138697419,431027,408,73516,85971,187602,107129.506,0,0.0407174405034134,0.0255874027340671,0.0420397251654257,0.0340021712966871,5194675,0.553877961566412,99.8012064277361,116.70941723977,254.677973886721,3.32819967300658,599.695899903803,701.295720804041,1530.33557611613,"4","4"
"1897",1896,17031828300,17031,3264,4.1349075246715,0.000637364654933,4066635,2.0290912411895,0,1,7,2.41462616416545,11629735,408,73516,85971,187602,68833.017,0,0.00189702378700461,0.00117543141749079,0.00196012516317473,0.00157421367569424,5194675,0.256360985047188,46.1927308253163,54.0186525624799,117.877042933389,0.0570928702392803,10.2873515894876,12.030223400346,26.2518054966408,"2","2"
"1898",1897,17031824900,17031,3079,3.34836939558,0.000300498345187,4066635,0.536542964847,0,0,18,2.51696721293712,5552383,408,73516,85971,187602,34305.055,0,0.000825803689351484,0.000509770923077353,0.000852036497473551,0.00068379459564489,5194675,0.241830720882442,43.5745766578275,50.9569335906481,111.195899262225,0.112805901013227,20.3260750462951,23.7696963627651,51.8691486320672,"2","1"
