,FIPS,exposure1,exposure2,exposure3,exposure4
0,17031840300,1.1740086562305905,1.1632196643428416,1.162066637630261,1.1555838632034887
0,17031840400,1.1758695127040346,1.1698262453367916,1.1694355035842154,1.1744367026828428
0,17031840700,1.6260607093530663,1.6237822791198113,1.62334954833287,1.50333758428154
0,17031840800,0.7822513893030676,0.7838889613528208,0.7835188326144557,0.6664852086450952
0,17031841000,0.08276461319793957,0.08259869197283885,0.08258324454078968,0.09728410177612015
0,17031841100,4.765350452013088,4.688228280453207,4.68752103409375,4.712390013544871
0,17031841200,1.3352267868341807,1.3225437599150924,1.3216922989525575,1.2936143620615914
0,17031841300,1.6056524121918279,1.6057018940736119,1.6055134712804744,1.5906360265642414
0,17031841400,0.5449351010713426,0.5372585802823615,0.5359650270699037,0.5276188544252819
0,17031841500,1.120101852292052,1.1182119509622992,1.1174002166443078,1.1160723640926702
0,17031841600,0.14153548959150844,0.1438220864395591,0.1432380438698464,0.14511602598409007
0,17031841700,0.7911358582446864,0.78841361986254,0.7881356617046376,0.7920152611342737
0,17031841800,0.7061689580054067,0.7074049410335363,0.707294714650995,0.7407643679549899
0,17031841900,1.3281453796966673,1.2247063033274275,1.2162466003666732,1.2354856552208062
0,17031842000,0.2886850410211834,0.2878677262065634,0.2874494123421276,0.3145713400428494
0,17031842100,1.7383374894163068,1.7282155941126285,1.7260112013590998,1.7376356737883363
0,17031842200,1.6173370728448955,1.6155051016090216,1.6146770539151778,1.6840579922814702
0,17031842300,0.6153417336270639,0.6129889384159483,0.6122762772756664,0.6212555302922362
0,17031842400,0.264918331771833,0.26289691396848913,0.2626426878426848,0.27358615364666594
0,17031842500,2.3125605513740313,2.280471380575515,2.2800488867781685,2.2412934702482548
0,17031842600,0.8957005670349708,0.8947045618494274,0.8937084076939699,0.9433694199609359
0,17031842800,1.3932305179353066,1.3813768396890007,1.380959180115629,1.386790018643973
0,17031842900,1.811380693046534,1.8084715467336454,1.808088312830596,1.8527049229024166
0,17031843000,1.273486173722337,1.2711597622517672,1.270802867322248,1.2776258451022247
0,17031843100,0.9073059557989605,0.9069315060863662,0.9066767680226385,0.9153104462012126
0,17031843200,0.5885481277943532,0.5797328585126944,0.5792239168405338,0.6132802540729446
0,17031843300,0.5483656371467794,0.5467903687825744,0.5465536985223138,0.5021380579845498
0,17031843400,0.14562298589642275,0.13127609605673474,0.1294663064707249,0.11451191018562201
0,17031843500,10.510429896362279,10.852269355306568,10.777386236976973,0.0
0,17031843600,0.2743044504578218,0.27344744809302385,0.273222521679098,0.283934025636822
0,17031843700,1.09894174700984,1.100038872407459,1.0995435807049307,1.099444316886318
0,17031843800,0.19724535265012505,0.19673455575770862,0.19665954265918173,0.199689068548948
0,17031843900,1.3659958229234808,1.364694875833423,1.363695803551444,1.3780766853385145
0,17043840000,1.4022227553215025,1.1438664642591756,1.1461323756323427,1.3021816452097752
0,17043840101,1.6444826767961438,1.4614831870618423,1.4594218984059824,1.6122638967817327
0,17043840102,2.660929774222422,2.3296814657885516,2.328150572426872,2.5412349082207015
0,17043840103,3.3750263074104465,2.9660045011627347,2.9658383047917365,3.2540724341787204
0,17043840104,3.1185527557002697,2.6638123664310767,2.657578406526474,2.9423305300644014
0,17043840201,2.1109369209692934,1.8040605171616302,1.8039241600204594,1.914257978484061
0,17043840202,1.3873377126297022,1.2312279615927528,1.2288939960588094,1.3280694715772619
0,17043840303,2.4957277832650853,2.185749371519384,2.1850614028226363,2.410422707405411
0,17043840304,1.9324095369461274,1.7737158159201847,1.77122729401251,1.8865086607501458
0,17043840600,1.8425971437887692,1.6858258170677118,1.6869570889339927,1.7954034614298047
0,17043840703,3.7688787802706822,3.3338780588348005,3.3407135896879288,3.6818395081101514
0,17043840704,1.5679482608979582,1.327708564592883,1.3216719256401739,1.4727633560858426
0,17043840705,1.00521875593279,0.8731532419103533,0.8731243532673962,0.9950868005531055
0,17043840706,0.8571888735502341,0.7582399526506908,0.7610475618352089,0.8343359003427011
0,17043840801,0.6623721720988419,0.545032810436327,0.5433042458329186,0.6070136920771153
0,17043840802,2.2291303497568897,1.9265278032400601,1.924691542519467,2.1492547757701135
0,17043840901,2.13391626692532,1.8675403855891177,1.8689804620806183,2.0813909298058326
0,17043840904,5.936259545922482,5.0539977519256984,5.040780948458733,5.596083966946732
0,17043840906,2.5474093638275495,2.2386203070677926,2.2345037429128265,2.4209712663200293
0,17043840907,3.0361985066036272,2.6370629996171204,2.6345671163317195,2.898802934276325
0,17043840908,2.913458995182862,2.6150718983209424,2.6077930453737674,2.811594573813
0,17043840910,2.3968714025709206,2.134743225715351,2.1301077258531143,2.2831310617293137
0,17043840911,2.0387879000899076,1.8112916424332726,1.8022526572401323,1.9248616666435097
0,17043841002,1.2475951119977133,1.091884251914109,1.0892873808632413,1.1848886007569472
0,17043841003,1.659410967491943,1.4029322449110924,1.399441355301569,1.5683307357537961
0,17043841004,1.3567063663972438,1.188840136555539,1.193330819560693,1.3278201314442144
0,17043841102,5.575267317983823,4.67471990466733,4.667640970264987,5.216987537663001
0,17043841103,2.309233057928919,2.0367871981189682,2.0311345479210132,2.2147598166464673
0,17043841104,1.392776631214438,1.193152997779672,1.195573367913006,1.3443980864702625
0,17043841108,2.670247275719537,2.2009923980234545,2.1978009539417056,2.439249189982693
0,17043841109,2.6327784344776015,2.367543109807733,2.37727630825323,2.5971785743986633
0,17043841110,1.240642351975111,1.059928848483434,1.0573302561864932,1.1376917351562088
0,17043841111,1.7250663808802298,1.4924822041441035,1.491863397355005,1.6336248295412483
0,17043841112,1.839904448246472,1.5654852736161613,1.5612429048263328,1.7305790805976415
0,17043841113,2.8943693554212233,2.4173508515336253,2.4114356184170638,2.671139223477719
0,17043841114,3.2625570801183503,2.5723893170840113,2.562867881067431,2.831541308042349
0,17043841204,5.693284128584236,5.027318337433098,5.018349798753183,5.426826362674861
0,17043841205,5.460403369547858,4.8338295382695255,4.824434690454787,5.203629625788647
0,17043841206,3.4068723546538897,2.997551158842589,2.9872491472275637,3.1817749813991756
0,17043841207,1.495448760817792,1.3298266639188985,1.3254135767504756,1.4008875207083056
0,17043841208,3.8243565279326868,3.3044789840608915,3.2956181490410232,3.5920061013081743
0,17043841209,1.6117744940517151,1.4128023698202472,1.4077085803382334,1.5155356342405972
0,17043841210,5.483468988863991,4.674177879565322,4.6584576383415754,5.084082102512694
0,17043841307,3.976645927440395,3.4762403235190122,3.468154952070949,3.6578495020417003
0,17043841308,1.3310741811575786,1.0338650607926088,1.0286120552469,1.1736074381498809
0,17043841310,2.210039000014049,1.6156906848572343,1.611483778395598,1.744385737194575
0,17043841312,3.9294012567389585,3.314217396541865,3.3010245647056062,3.536004561084034
0,17043841313,2.533864811923343,1.7763570404134579,1.7654257050588538,1.8657445221264275
0,17043841314,3.4757681751581266,2.6504636042242438,2.6423104640891237,2.9724908979047693
0,17043841315,2.6183081471128666,2.1115864393819166,2.1083319378962853,2.356655257696733
0,17043841316,1.7170655454433972,1.3955419235936568,1.3923452832623906,1.539938735634942
0,17043841318,2.4934874371600038,1.968833149535838,1.9622401511042775,2.1335278086458733
0,17043841320,0.7168192423188395,0.5807007418286476,0.5783659257461935,0.651381482359401
0,17043841321,0.891904745965941,0.6743810652954795,0.6709270480947556,0.7531173418734103
0,17043841322,2.0888606838888126,1.624924487515675,1.6202262887710006,1.7699592967807705
0,17043841323,1.4192574962100304,1.2910980830730923,1.3057383738838118,1.359544958735404
